ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
85-1,0.92,0.410,0.28,0.92,0.411,0.012,0.27
85-2,0.94,0.394,0.45,0.94,0.396,0.012,0.42
86-1,0.73,0.340,0.30,0.73,0.341,0.013,0.31
86-2,0.73,0.340,0.30,0.73,0.341,0.013,0.31
86-3,0.39,0.348,0.30,0.39,0.349,0.022,0.32
87-1,0.91,0.322,0.44,0.91,0.324,0.014,0.43
87-2,0.91,0.337,0.19,0.91,0.342,0.014,0.20
87-3,0.73,0.332,0.11,0.73,0.333,0.015,0.20
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.16,0.183,0.05,0.15,0.187,0.019,0.04
91-2,0.16,0.176,1.00,0.15,0.175,0.017,1.00
91-3,0.16,0.054,0.46,0.15,0.056,0.013,0.48
93-1,0.07,0.493,1.00,0.07,0.491,0.067,1.00
93-2,0.07,0.329,1.00,0.07,0.328,0.056,1.00
94-1,1.00,0.367,1.00,1.00,0.368,0.014,0.83
95-1,0.99,0.257,0.69,0.99,0.263,0.010,0.84
95-2,0.99,0.257,0.97,0.99,0.261,0.011,0.94
96-1,0.36,0.069,1.00,0.36,0.069,0.003,1.00
96-2,0.36,0.081,1.00,0.36,0.081,0.004,1.00
96-3,0.36,0.074,1.00,0.36,0.074,0.004,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.65,0.222,0.49,0.65,0.224,0.013,0.49
99-1,0.96,0.308,0.16,0.96,0.310,0.012,0.16
