ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
115-1,1.00,0.340,0.28,1.00,0.340,0.010,0.25
116-1,0.75,0.316,0.01,0.75,0.315,0.011,0.01
116-2,0.39,0.288,0.01,0.39,0.287,0.016,0.01
117-1,1.00,0.372,0.12,1.00,0.372,0.008,0.12
117-2,0.29,0.358,1.00,0.29,0.358,0.018,1.00
119-1,0.96,0.343,0.66,0.96,0.343,0.009,0.63
120-1,1.00,0.350,0.91,1.00,0.351,0.010,0.90
120-2,1.00,0.295,0.54,1.00,0.296,0.007,0.53
120-3,1.00,0.271,0.46,1.00,0.271,0.006,0.46
121-1,0.51,0.372,0.60,0.51,0.372,0.014,0.51
121-2,0.06,0.368,0.44,0.06,0.366,0.041,0.51
121-3,0.60,0.376,0.01,0.60,0.376,0.013,0.01
122-1,0.69,0.377,0.69,0.69,0.377,0.012,0.69
124-1,1.00,0.273,0.26,1.00,0.274,0.006,0.28
124-2,1.00,0.252,0.16,1.00,0.253,0.005,0.17
124-3,1.00,0.277,0.25,1.00,0.278,0.006,0.25
125-1,1.00,0.351,0.85,1.00,0.352,0.009,0.83
125-2,0.92,0.326,0.15,0.92,0.326,0.009,0.16
125-3,0.95,0.301,0.21,0.95,0.302,0.009,0.21
126-1,0.88,0.325,0.16,0.88,0.325,0.009,0.18
127-1,0.93,0.364,0.40,0.93,0.365,0.008,0.40
127-2,0.93,0.364,0.48,0.93,0.365,0.008,0.46
127-3,0.28,0.161,0.13,0.28,0.165,0.011,0.12
128-1,0.63,0.255,0.27,0.63,0.256,0.012,0.27
129-1,0.98,0.365,0.57,0.98,0.366,0.008,0.57
129-2,0.18,0.360,0.60,0.18,0.366,0.016,0.57
129-3,0.98,0.366,0.57,0.98,0.366,0.008,0.57
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.73,0.361,0.04,0.73,0.361,0.012,0.04
131-2,0.72,0.365,0.04,0.72,0.365,0.012,0.04
131-3,0.97,0.312,0.04,0.97,0.314,0.010,0.05
132-1,0.99,0.348,0.53,0.99,0.349,0.008,0.53
132-2,0.99,0.342,0.48,0.99,0.343,0.008,0.50
65-1,0.88,0.303,0.22,0.88,0.304,0.008,0.23
65-2,0.83,0.316,0.22,0.83,0.316,0.008,0.22
65-3,0.88,0.313,0.24,0.88,0.314,0.008,0.25
68-1,0.99,0.239,0.98,0.99,0.242,0.008,0.97
68-2,0.99,0.251,0.99,0.99,0.252,0.008,0.98
69-1,0.28,0.332,0.30,0.28,0.335,0.019,0.25
69-2,1.00,0.331,0.27,1.00,0.332,0.009,0.27
70-1,1.00,0.305,0.21,1.00,0.306,0.007,0.21
70-2,0.99,0.283,0.15,0.99,0.283,0.005,0.15
70-3,0.99,0.279,0.09,0.99,0.278,0.005,0.09
72-1,0.85,0.358,0.01,0.85,0.358,0.010,0.01
72-2,0.74,0.291,0.01,0.74,0.290,0.011,0.01
73-1,1.00,0.264,0.98,1.00,0.265,0.009,0.96
73-2,1.00,0.266,0.98,1.00,0.267,0.009,0.96
73-3,0.98,0.236,0.95,0.98,0.236,0.010,0.97
74-1,0.53,0.324,0.08,0.53,0.326,0.013,0.07
74-2,0.98,0.304,0.09,0.98,0.304,0.009,0.09
75-1,0.28,0.352,0.67,0.28,0.355,0.020,0.52
75-2,1.00,0.340,0.38,1.00,0.341,0.010,0.37
79-1,0.86,0.347,0.16,0.86,0.348,0.009,0.15
79-2,0.57,0.348,0.12,0.57,0.351,0.010,0.13
79-3,0.92,0.360,0.07,0.92,0.361,0.009,0.08
80-1,0.60,0.336,0.08,0.60,0.338,0.013,0.10
80-2,0.99,0.328,0.09,0.99,0.330,0.009,0.15
81-1,0.74,0.331,0.02,0.74,0.331,0.011,0.07
81-2,0.74,0.331,0.02,0.74,0.331,0.011,0.05
82-1,0.89,0.269,0.52,0.89,0.270,0.009,0.52
83-1,0.96,0.336,0.34,0.96,0.337,0.007,0.32
83-2,0.96,0.349,0.30,0.96,0.350,0.008,0.27
84-1,0.82,0.241,0.05,0.82,0.241,0.007,0.05
85-1,0.96,0.375,0.24,0.96,0.375,0.009,0.28
85-2,0.97,0.369,0.46,0.97,0.369,0.009,0.47
86-1,0.97,0.307,0.65,0.97,0.308,0.008,0.58
86-2,0.97,0.307,0.65,0.97,0.308,0.008,0.58
86-3,0.73,0.288,0.30,0.73,0.288,0.011,0.31
87-1,0.85,0.329,0.40,0.85,0.332,0.010,0.34
87-2,0.85,0.333,0.18,0.85,0.335,0.010,0.18
87-3,0.71,0.359,0.11,0.71,0.360,0.011,0.20
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.10,0.189,0.03,0.10,0.194,0.018,0.04
91-2,0.10,0.188,1.00,0.10,0.188,0.016,1.00
91-3,0.10,0.052,0.46,0.10,0.054,0.006,0.47
93-1,0.11,0.266,1.00,0.11,0.265,0.030,1.00
93-2,0.12,0.143,1.00,0.12,0.142,0.014,1.00
94-1,0.99,0.349,0.20,0.99,0.350,0.010,0.20
95-1,0.99,0.247,0.98,0.99,0.252,0.007,0.87
95-2,0.99,0.241,0.93,0.99,0.244,0.008,0.96
96-1,0.34,0.081,1.00,0.34,0.081,0.003,1.00
96-2,0.34,0.089,1.00,0.34,0.088,0.004,1.00
96-3,0.34,0.088,1.00,0.34,0.088,0.004,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.49,0.195,0.49,0.49,0.195,0.009,0.49
99-1,0.95,0.295,0.13,0.95,0.296,0.009,0.13
