ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
131-2,0.74,0.339,0.08,0.74,0.339,0.023,0.08
131-3,0.97,0.313,0.04,0.97,0.314,0.020,0.07
132-1,1.00,0.346,0.56,1.00,0.348,0.019,0.53
132-2,0.99,0.319,0.50,0.99,0.320,0.019,0.50
65-1,0.97,0.240,0.18,0.97,0.241,0.015,0.17
65-2,0.95,0.252,0.16,0.95,0.253,0.015,0.15
65-3,0.97,0.252,0.17,0.97,0.252,0.015,0.17
68-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
68-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-2,1.00,0.367,0.37,1.00,0.370,0.019,0.36
70-1,1.00,0.388,0.11,1.00,0.388,0.018,0.11
70-2,1.00,0.210,0.10,1.00,0.210,0.013,0.10
70-3,1.00,0.215,0.11,1.00,0.217,0.014,0.11
72-1,1.00,0.401,0.01,1.00,0.400,0.020,0.01
72-2,0.95,0.262,0.01,0.95,0.262,0.019,0.01
73-1,1.00,0.252,0.99,1.00,0.260,0.016,0.89
73-2,1.00,0.256,0.67,1.00,0.264,0.016,0.83
73-3,0.99,0.257,0.99,0.99,0.258,0.016,0.97
74-1,0.51,0.247,0.01,0.51,0.249,0.020,0.03
74-2,0.97,0.337,0.12,0.97,0.341,0.018,0.18
75-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
75-2,1.00,0.392,0.70,1.00,0.393,0.019,0.66
79-1,0.87,0.377,0.03,0.87,0.379,0.019,0.07
79-2,0.65,0.325,0.07,0.65,0.327,0.020,0.06
79-3,0.98,0.394,0.02,0.98,0.396,0.018,0.03
80-1,0.55,0.261,0.01,0.55,0.262,0.020,0.03
80-2,0.99,0.350,0.33,0.99,0.351,0.020,0.32
81-1,0.80,0.354,0.12,0.80,0.353,0.021,0.14
81-2,0.80,0.354,0.12,0.80,0.353,0.021,0.14
82-1,0.93,0.320,0.57,0.93,0.323,0.019,0.57
83-1,0.94,0.373,0.12,0.94,0.376,0.018,0.14
83-2,0.94,0.375,0.13,0.94,0.378,0.018,0.14
84-1,0.70,0.133,0.04,0.70,0.136,0.012,0.05
85-1,0.97,0.454,0.11,0.97,0.456,0.018,0.12
85-2,1.00,0.427,0.40,1.00,0.429,0.018,0.43
86-1,0.75,0.309,0.30,0.75,0.309,0.024,0.30
86-2,0.75,0.309,0.30,0.75,0.309,0.024,0.30
86-3,0.68,0.271,0.31,0.68,0.271,0.024,0.31
87-1,0.91,0.383,0.25,0.91,0.384,0.019,0.25
87-2,0.91,0.367,0.16,0.91,0.368,0.019,0.15
87-3,0.75,0.386,0.25,0.75,0.387,0.021,0.26
88-1,0.94,0.388,0.01,0.94,0.390,0.022,0.22
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.38,0.070,0.03,0.38,0.069,0.010,0.03
91-2,0.38,0.070,1.00,0.38,0.069,0.010,1.00
91-3,0.38,0.016,0.48,0.38,0.019,0.006,0.49
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,1.00,0.385,0.42,1.00,0.387,0.020,0.69
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.92,0.054,1.00,0.92,0.054,0.008,1.00
96-2,0.84,0.086,1.00,0.84,0.086,0.010,1.00
96-3,0.90,0.074,1.00,0.90,0.073,0.008,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.01,0.014,0.48,0.01,0.013,0.006,0.45
99-1,0.97,0.388,0.09,0.97,0.389,0.022,0.09
