ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
72-1,1.00,7.881,0.01,1.00,7.942,0.863,0.05
72-2,0.98,8.782,0.01,0.98,8.865,0.688,0.01
73-1,0.99,12.468,1.00,0.99,12.504,1.432,1.00
73-2,1.00,11.762,1.00,1.00,11.795,1.203,1.00
73-3,0.99,42.151,1.00,0.99,42.121,2.920,1.00
74-1,0.51,8.351,0.17,0.51,8.328,0.563,0.19
74-2,0.99,8.425,0.98,0.99,8.349,0.528,0.83
75-1,0.00,10.270,1.00,0.00,10.270,0.576,1.00
75-2,1.00,8.300,0.96,1.00,8.191,0.506,0.85
79-1,0.93,8.700,0.60,0.93,8.466,0.668,0.50
79-2,0.53,8.337,0.23,0.53,8.320,0.547,0.22
79-3,0.98,8.025,0.67,0.98,7.971,0.564,0.61
80-1,0.53,8.214,0.25,0.53,8.197,0.559,0.26
80-2,0.99,8.425,0.98,0.99,8.345,0.518,0.88
81-1,0.78,8.360,0.01,0.78,8.362,0.555,0.13
81-2,0.78,8.360,0.01,0.78,8.366,0.554,0.09
82-1,0.91,8.796,0.83,0.91,8.765,0.599,0.85
83-1,0.97,8.245,0.48,0.97,8.223,0.520,0.45
83-2,0.97,8.111,0.48,0.97,8.081,0.521,0.44
84-1,0.77,9.505,0.20,0.77,9.495,0.556,0.18
85-1,0.97,7.169,0.62,0.97,7.131,0.551,0.55
85-2,1.00,8.348,0.91,1.00,8.325,0.536,0.90
86-1,0.94,8.363,0.36,0.94,8.336,0.579,0.43
86-2,0.94,8.363,0.36,0.94,8.336,0.579,0.43
86-3,0.92,8.412,0.31,0.92,8.376,0.586,0.34
87-1,0.86,8.200,0.49,0.86,8.154,0.584,0.48
87-2,0.86,8.238,0.24,0.86,8.235,0.558,0.24
87-3,0.66,8.832,0.60,0.66,8.747,0.564,0.54
88-1,0.94,8.561,0.89,0.94,8.504,0.548,0.83
89-1,0.00,10.270,1.00,0.00,10.270,0.576,1.00
89-2,0.00,10.270,1.00,0.00,10.270,0.576,1.00
89-3,0.00,10.270,1.00,0.00,10.270,0.576,1.00
91-1,0.25,10.270,1.00,0.25,10.266,0.575,0.91
91-2,0.25,10.616,1.00,0.25,10.641,0.594,1.00
91-3,0.25,10.270,1.00,0.25,10.269,0.576,0.91
93-1,0.00,10.270,1.00,0.00,10.270,0.576,1.00
93-2,0.00,10.270,1.00,0.00,10.270,0.576,1.00
94-1,0.98,8.309,0.97,0.98,8.323,0.522,0.97
95-1,0.00,10.270,1.00,0.00,10.270,0.576,1.00
95-2,0.00,10.270,1.00,0.00,10.270,0.576,1.00
96-1,0.94,22.732,1.00,0.94,22.745,1.002,1.00
96-2,0.82,15.603,1.00,0.82,15.619,0.822,1.00
96-3,0.81,16.665,1.00,0.81,16.696,0.918,1.00
97-1,0.00,10.270,1.00,0.00,10.270,0.576,1.00
97-2,0.00,10.270,1.00,0.00,10.270,0.576,1.00
97-3,0.00,10.270,1.00,0.00,10.270,0.576,1.00
98-1,0.09,10.262,0.52,0.09,10.262,0.576,0.53
99-1,0.96,7.392,0.16,0.96,7.388,0.603,0.16
