ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
112-1,1.00,0.584,0.53,1.00,0.574,0.027,0.47
112-2,1.00,0.590,0.52,1.00,0.579,0.026,0.47
112-3,1.00,0.589,0.53,1.00,0.579,0.027,0.47
113-1,1.00,0.595,0.36,1.00,0.584,0.026,0.46
113-2,0.98,0.625,1.00,0.98,0.626,0.043,1.00
113-3,0.86,0.561,0.54,0.86,0.557,0.033,0.61
114-1,1.00,0.405,0.83,1.00,0.397,0.038,0.80
115-1,1.00,0.438,0.17,1.00,0.436,0.037,0.17
116-1,0.71,0.483,0.40,0.71,0.486,0.050,0.45
116-2,0.31,0.545,0.72,0.31,0.549,0.085,0.72
117-1,1.00,0.510,0.08,1.00,0.505,0.034,0.07
117-2,0.02,0.740,1.00,0.02,0.740,0.000,1.00
119-1,1.00,0.455,0.65,1.00,0.448,0.039,0.69
120-1,1.00,0.397,0.93,1.00,0.383,0.033,0.92
120-2,1.00,0.482,0.71,1.00,0.476,0.035,0.72
120-3,0.98,0.565,0.64,0.98,0.560,0.027,0.64
121-1,0.76,0.406,0.60,0.76,0.408,0.056,0.60
121-2,0.02,0.000,0.61,0.02,0.000,0.000,0.61
121-3,0.83,0.405,0.01,0.83,0.408,0.049,0.01
122-1,0.55,0.493,0.69,0.55,0.493,0.074,0.70
124-1,1.00,0.545,0.19,1.00,0.545,0.030,0.20
124-2,1.00,0.496,0.12,1.00,0.498,0.034,0.13
124-3,1.00,0.545,0.19,1.00,0.545,0.030,0.20
125-1,0.93,0.366,0.89,0.93,0.361,0.041,0.85
125-2,0.90,0.403,0.31,0.90,0.406,0.044,0.31
125-3,0.95,0.520,0.33,0.95,0.519,0.039,0.33
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.76,0.509,0.24,0.76,0.497,0.039,0.25
127-2,0.90,0.523,0.59,0.90,0.522,0.033,0.57
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.55,0.648,0.04,0.55,0.643,0.039,0.09
129-1,0.98,0.521,0.54,0.98,0.515,0.031,0.52
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.98,0.521,0.54,0.98,0.515,0.031,0.52
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.55,0.521,0.50,0.55,0.523,0.063,0.68
131-2,0.52,0.507,1.00,0.52,0.509,0.063,1.00
131-3,0.64,0.475,0.01,0.64,0.478,0.050,0.01
132-1,1.00,0.539,0.46,1.00,0.532,0.031,0.51
132-2,1.00,0.543,0.44,1.00,0.539,0.030,0.49
65-1,1.00,0.603,0.15,1.00,0.601,0.017,0.15
65-2,1.00,0.615,0.12,1.00,0.613,0.015,0.12
65-3,1.00,0.612,0.13,1.00,0.611,0.015,0.13
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.412,0.23,1.00,0.405,0.036,0.20
69-2,1.00,0.425,0.15,1.00,0.413,0.033,0.20
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.517,0.29,1.00,0.512,0.022,0.28
70-3,1.00,0.595,0.20,1.00,0.594,0.015,0.20
72-1,0.71,0.379,0.01,0.71,0.382,0.061,0.01
72-2,0.71,0.411,0.01,0.71,0.413,0.068,0.01
73-1,1.00,0.512,0.76,1.00,0.506,0.033,0.74
73-2,1.00,0.512,0.76,1.00,0.506,0.033,0.74
73-3,0.95,0.615,0.94,0.95,0.619,0.031,0.94
74-1,0.74,0.383,0.06,0.74,0.381,0.050,0.05
74-2,0.95,0.443,0.02,0.95,0.442,0.040,0.04
75-1,1.00,0.425,0.24,1.00,0.421,0.037,0.24
75-2,1.00,0.400,0.26,1.00,0.397,0.037,0.26
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.76,0.403,0.09,0.76,0.404,0.048,0.08
80-2,0.95,0.461,0.08,0.95,0.458,0.038,0.06
81-1,0.95,0.626,0.50,0.95,0.627,0.053,0.50
81-2,0.95,0.626,0.50,0.95,0.627,0.053,0.50
82-1,0.50,0.479,0.50,0.50,0.482,0.049,0.52
83-1,1.00,0.459,0.12,1.00,0.456,0.043,0.14
83-2,1.00,0.416,0.08,1.00,0.407,0.041,0.08
84-1,1.00,0.455,0.21,1.00,0.454,0.035,0.19
85-1,0.57,0.459,0.10,0.57,0.456,0.051,0.10
85-2,0.57,0.459,0.10,0.57,0.456,0.051,0.10
86-1,0.36,0.704,0.30,0.36,0.714,0.055,0.30
86-2,0.36,0.704,0.30,0.36,0.714,0.055,0.30
86-3,0.12,0.691,0.46,0.12,0.695,0.038,0.52
87-1,0.67,0.434,0.18,0.67,0.435,0.062,0.18
87-2,0.67,0.434,0.10,0.67,0.435,0.062,0.10
87-3,0.64,0.464,0.19,0.64,0.467,0.061,0.20
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.88,0.859,1.00,0.88,0.860,0.026,1.00
93-2,0.90,0.900,1.00,0.91,0.900,0.013,1.00
94-1,1.00,0.441,0.10,1.00,0.443,0.036,0.11
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.520,0.12,1.00,0.522,0.046,0.12
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.435,0.50,1.00,0.428,0.040,0.49
99-1,0.93,0.475,0.29,0.93,0.472,0.036,0.31
