ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
113-3,0.71,3.976,0.77,0.71,3.941,0.911,0.82
114-1,1.00,2.890,0.93,1.00,2.891,0.903,0.93
115-1,1.00,2.975,0.25,1.00,3.003,0.773,0.25
116-1,0.67,4.033,0.02,0.67,4.101,0.861,0.28
116-2,0.38,4.241,0.02,0.38,4.327,0.882,0.15
117-1,1.00,4.814,0.09,1.00,4.791,0.932,0.09
117-2,0.10,5.102,1.00,0.10,5.102,0.912,1.00
119-1,1.00,3.601,0.77,1.00,3.710,0.910,0.77
120-1,1.00,2.712,0.93,1.00,2.720,0.760,0.94
120-2,1.00,4.706,0.79,1.00,4.666,1.056,0.79
120-3,1.00,4.943,0.78,1.00,4.911,1.014,0.76
121-1,0.76,3.426,0.60,0.76,3.442,1.003,0.60
121-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
121-3,0.76,3.426,0.02,0.76,3.442,1.003,0.02
122-1,0.33,4.786,1.00,0.33,4.791,0.945,1.00
124-1,1.00,4.632,0.21,1.00,4.419,0.754,0.28
124-2,1.00,4.169,0.15,1.00,4.208,0.913,0.15
124-3,1.00,4.632,0.21,1.00,4.419,0.754,0.28
125-1,1.00,2.887,0.89,1.00,2.866,0.885,0.91
125-2,0.81,4.012,0.28,0.81,3.936,0.936,0.35
125-3,1.00,4.035,0.48,1.00,4.038,0.886,0.48
126-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
127-1,0.62,5.000,0.43,0.62,4.998,0.924,0.43
127-2,0.71,4.749,0.66,0.71,4.736,0.901,0.70
127-3,0.00,5.421,1.00,0.00,5.421,1.004,1.00
128-1,0.33,5.304,0.67,0.33,5.291,0.999,0.64
129-1,0.86,5.012,0.53,0.86,4.875,0.893,0.58
129-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
129-3,0.86,5.012,0.53,0.86,4.875,0.893,0.58
130-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
130-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
130-3,0.00,5.421,1.00,0.00,5.421,1.004,1.00
131-1,0.48,4.311,1.00,0.48,4.315,0.934,1.00
131-2,0.43,4.313,1.00,0.43,4.317,0.934,1.00
131-3,0.71,3.987,0.03,0.71,3.978,0.938,0.08
132-1,1.00,4.121,0.75,1.00,3.985,0.746,0.74
132-2,1.00,4.121,0.75,1.00,3.985,0.746,0.74
65-1,0.76,4.925,0.19,0.76,4.914,0.956,0.18
65-2,0.67,4.992,0.18,0.67,4.960,0.947,0.17
65-3,0.76,4.994,0.19,0.76,4.967,0.950,0.18
68-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
68-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
69-1,1.00,3.628,0.53,1.00,3.556,0.815,0.44
69-2,0.95,3.870,0.53,0.95,3.778,0.862,0.70
70-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
70-2,0.86,4.950,0.27,0.86,4.901,0.966,0.27
70-3,0.86,5.184,0.20,0.86,5.113,0.950,0.29
72-1,0.76,3.754,0.01,0.76,3.776,1.040,0.01
72-2,0.76,3.754,0.01,0.76,3.776,1.040,0.01
73-1,1.00,4.203,0.99,1.00,4.023,0.848,0.94
73-2,0.95,4.167,0.99,0.95,3.933,0.826,0.92
73-3,0.90,14.665,1.00,0.90,14.800,5.289,1.00
74-1,0.71,3.880,0.30,0.71,3.891,0.979,0.30
74-2,0.81,3.970,0.38,0.81,3.789,0.785,0.55
75-1,1.00,3.321,0.60,1.00,3.388,0.798,0.56
75-2,0.95,3.754,0.65,0.95,3.668,0.859,0.74
79-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
79-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
79-3,0.00,5.421,1.00,0.00,5.421,1.004,1.00
80-1,0.71,3.880,0.34,0.71,3.879,0.985,0.40
80-2,0.90,3.840,0.42,0.91,3.713,0.783,0.54
81-1,1.00,4.267,0.50,1.00,4.265,0.940,0.57
81-2,1.00,4.267,0.50,1.00,4.265,0.940,0.57
82-1,0.43,5.019,0.75,0.43,5.021,0.932,0.84
83-1,1.00,3.632,0.19,1.00,3.560,0.829,0.22
83-2,1.00,3.414,0.10,1.00,3.424,0.910,0.11
84-1,1.00,3.741,0.26,1.00,3.696,0.984,0.27
85-1,0.48,4.995,0.25,0.48,4.978,1.033,0.28
85-2,0.48,4.995,0.25,0.48,4.978,1.033,0.28
86-1,0.95,4.834,0.95,0.95,4.749,0.997,0.80
86-2,0.95,4.834,0.95,0.95,4.749,0.997,0.80
86-3,0.90,5.129,0.73,0.90,4.979,0.971,0.60
87-1,0.62,3.677,0.22,0.62,3.689,1.002,0.22
87-2,0.62,3.677,0.14,0.62,3.689,1.002,0.14
87-3,0.62,3.747,0.25,0.62,3.757,0.993,0.25
88-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
89-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
89-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
89-3,0.00,5.421,1.00,0.00,5.421,1.004,1.00
91-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
91-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
91-3,0.00,5.421,1.00,0.00,5.421,1.004,1.00
93-1,0.76,32.447,1.00,0.76,32.413,6.821,1.00
93-2,0.86,39.009,1.00,0.86,38.968,6.876,1.00
94-1,0.86,3.711,0.12,0.86,3.715,0.906,0.34
95-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
95-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
96-1,0.00,5.421,1.00,0.00,5.421,1.004,1.00
96-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
96-3,0.00,5.421,1.00,0.00,5.421,1.004,1.00
97-1,1.00,3.487,0.62,1.00,3.490,1.003,0.62
97-2,0.00,5.421,1.00,0.00,5.421,1.004,1.00
97-3,0.00,5.421,1.00,0.00,5.421,1.004,1.00
98-1,1.00,3.723,0.52,1.00,3.740,0.902,0.53
99-1,0.71,4.946,0.45,0.71,4.947,0.918,0.47
