ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
122-1,1.00,0.609,0.71,1.00,0.607,0.085,0.73
124-1,1.00,0.352,0.24,1.00,0.358,0.052,0.28
124-2,1.00,0.451,0.27,1.00,0.439,0.053,0.28
124-3,1.00,0.316,0.24,1.00,0.332,0.038,0.24
125-1,1.00,0.615,0.98,1.00,0.630,0.080,0.93
125-2,1.00,0.531,0.38,1.00,0.533,0.093,0.38
125-3,1.00,0.464,0.57,1.00,0.478,0.089,0.54
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,1.00,0.558,0.48,1.00,0.583,0.078,0.50
127-2,1.00,0.631,0.62,1.00,0.643,0.084,0.67
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.93,0.251,0.17,0.93,0.246,0.082,0.17
129-1,1.00,0.623,0.60,1.00,0.638,0.081,0.60
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,0.623,0.60,1.00,0.638,0.081,0.60
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.93,0.560,0.32,0.93,0.555,0.111,0.44
131-2,0.93,0.604,0.25,0.93,0.605,0.100,0.35
131-3,1.00,0.517,0.03,1.00,0.521,0.082,0.04
132-1,1.00,0.476,0.51,1.00,0.487,0.074,0.53
132-2,1.00,0.476,0.51,1.00,0.488,0.075,0.53
65-1,1.00,0.433,0.12,1.00,0.435,0.055,0.13
65-2,1.00,0.372,0.10,1.00,0.380,0.067,0.09
65-3,1.00,0.377,0.11,1.00,0.396,0.064,0.09
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,0.563,0.22,1.00,0.569,0.081,0.34
69-2,1.00,0.526,0.43,1.00,0.548,0.081,0.47
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,0.552,0.33,1.00,0.549,0.069,0.33
70-3,1.00,0.583,0.31,1.00,0.585,0.077,0.33
72-1,0.93,0.584,0.01,0.93,0.581,0.092,0.01
72-2,0.93,0.587,0.01,0.93,0.580,0.098,0.01
73-1,1.00,0.363,0.99,1.00,0.381,0.077,0.89
73-2,1.00,0.363,0.99,1.00,0.379,0.078,0.90
73-3,1.00,0.216,1.00,1.00,0.214,0.045,1.00
74-1,0.53,0.510,0.18,0.53,0.493,0.111,0.17
74-2,1.00,0.591,0.51,1.00,0.587,0.090,0.45
75-1,1.00,0.593,0.70,1.00,0.611,0.084,0.51
75-2,1.00,0.580,0.61,1.00,0.584,0.086,0.61
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.73,0.665,0.31,0.73,0.658,0.113,0.42
80-2,1.00,0.647,0.52,1.00,0.643,0.090,0.53
81-1,1.00,0.488,0.50,1.00,0.482,0.092,0.50
81-2,1.00,0.488,0.50,1.00,0.482,0.092,0.50
82-1,1.00,0.459,0.50,1.00,0.452,0.100,0.50
83-1,1.00,0.382,0.08,1.00,0.382,0.068,0.18
83-2,1.00,0.507,0.05,1.00,0.520,0.085,0.04
84-1,0.87,0.208,0.01,0.87,0.219,0.061,0.02
85-1,1.00,0.617,0.48,1.00,0.633,0.072,0.39
85-2,1.00,0.617,0.48,1.00,0.633,0.072,0.39
86-1,1.00,0.479,0.84,1.00,0.499,0.079,0.57
86-2,1.00,0.479,0.84,1.00,0.499,0.079,0.57
86-3,0.93,0.517,0.39,0.94,0.515,0.092,0.44
87-1,0.93,0.551,0.33,0.93,0.561,0.101,0.35
87-2,0.93,0.524,0.16,0.93,0.530,0.096,0.17
87-3,0.47,0.581,0.30,0.47,0.573,0.158,0.33
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.526,0.25,1.00,0.530,0.090,0.42
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,0.636,0.29,1.00,0.625,0.099,0.30
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.332,0.51,1.00,0.339,0.065,0.51
99-1,1.00,0.598,0.30,1.00,0.606,0.092,0.36
