ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
124-1,1.00,3.735,0.48,1.00,3.691,0.507,0.47
124-2,1.00,3.662,0.38,1.00,3.681,0.487,0.42
124-3,1.00,3.789,0.34,1.00,3.774,0.498,0.33
125-1,0.96,3.112,1.00,0.96,3.067,0.628,1.00
125-2,1.00,3.398,0.57,1.00,3.370,0.546,0.56
125-3,1.00,3.762,0.71,1.00,3.622,0.460,0.65
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,1.00,3.091,0.88,1.00,2.987,0.559,0.80
127-2,1.00,2.663,0.84,1.00,2.649,0.605,0.83
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.86,4.448,1.00,0.86,4.523,0.737,0.96
129-1,1.00,3.028,0.78,1.00,2.814,0.469,0.74
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,3.028,0.78,1.00,2.814,0.469,0.74
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.82,3.536,0.96,0.82,3.495,0.625,0.79
131-2,0.86,3.165,0.49,0.86,3.228,0.659,0.54
131-3,0.93,3.184,0.52,0.93,3.105,0.587,0.32
132-1,1.00,2.812,0.73,1.00,2.804,0.503,0.73
132-2,1.00,2.804,0.72,1.00,2.797,0.499,0.73
65-1,0.96,3.556,0.43,0.96,3.543,0.585,0.44
65-2,0.96,3.603,0.30,0.96,3.584,0.588,0.28
65-3,0.96,3.599,0.27,0.96,3.617,0.558,0.27
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,2.767,0.57,1.00,2.734,0.508,0.59
69-2,1.00,2.620,0.80,1.00,2.623,0.611,0.81
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,2.496,0.32,1.00,2.502,0.517,0.31
70-3,1.00,3.124,0.20,1.00,3.069,0.393,0.23
72-1,1.00,2.685,0.34,1.00,2.699,0.569,0.32
72-2,1.00,2.827,0.26,1.00,2.772,0.593,0.26
73-1,1.00,7.514,1.00,1.00,7.699,3.354,1.00
73-2,1.00,4.651,1.00,1.00,4.782,1.425,0.99
73-3,1.00,26.837,1.00,1.00,26.952,7.059,1.00
74-1,0.50,2.209,0.40,0.50,2.261,0.730,0.49
74-2,1.00,3.256,0.64,1.00,3.212,0.507,0.70
75-1,1.00,2.837,0.71,1.00,2.742,0.515,0.68
75-2,1.00,2.620,0.80,1.00,2.622,0.610,0.81
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.71,2.561,0.40,0.71,2.589,0.660,0.48
80-2,1.00,2.729,0.64,1.00,2.764,0.548,0.67
81-1,1.00,3.547,0.50,1.00,3.526,0.548,0.53
81-2,1.00,3.547,0.50,1.00,3.526,0.548,0.53
82-1,1.00,3.454,0.71,1.00,3.358,0.505,0.72
83-1,1.00,5.364,1.00,1.00,5.438,0.863,1.00
83-2,1.00,3.644,0.38,1.00,3.635,0.551,0.31
84-1,0.89,3.666,0.23,0.89,3.672,0.531,0.21
85-1,1.00,2.803,0.56,1.00,2.783,0.504,0.59
85-2,1.00,2.803,0.56,1.00,2.783,0.504,0.59
86-1,1.00,3.410,0.89,1.00,3.418,0.435,0.91
86-2,1.00,3.410,0.89,1.00,3.418,0.435,0.91
86-3,0.96,3.078,0.55,0.96,3.034,0.451,0.60
87-1,0.96,4.077,0.59,0.96,3.968,0.533,0.57
87-2,0.96,4.077,0.38,0.96,3.930,0.597,0.42
87-3,0.68,4.051,0.81,0.68,3.800,0.622,0.80
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,4.348,0.81,1.00,4.367,0.754,0.92
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,3.479,0.23,1.00,3.464,0.579,0.28
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,3.363,0.51,1.00,3.365,0.486,0.51
99-1,1.00,2.694,0.45,1.00,2.633,0.577,0.49
