ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
73-1,0.98,0.432,0.73,0.98,0.447,0.039,0.81
73-2,1.00,0.431,0.73,1.00,0.446,0.039,0.82
73-3,0.98,0.366,1.00,0.98,0.365,0.040,1.00
74-1,0.63,0.294,0.09,0.63,0.304,0.044,0.09
74-2,0.98,0.472,0.18,0.98,0.473,0.046,0.18
75-1,1.00,0.518,0.49,1.00,0.523,0.043,0.47
75-2,1.00,0.507,0.38,1.00,0.512,0.041,0.49
79-1,0.90,0.450,0.20,0.90,0.459,0.042,0.20
79-2,0.56,0.359,0.20,0.56,0.364,0.049,0.17
79-3,0.98,0.562,0.10,0.98,0.569,0.040,0.16
80-1,0.90,0.435,0.10,0.90,0.442,0.044,0.13
80-2,0.98,0.502,0.50,0.98,0.508,0.047,0.43
81-1,0.48,0.421,0.05,0.48,0.418,0.059,0.10
81-2,0.48,0.421,0.05,0.48,0.418,0.059,0.10
82-1,0.92,0.460,0.56,0.92,0.463,0.041,0.57
83-1,1.00,0.485,0.13,1.00,0.488,0.038,0.20
83-2,1.00,0.489,0.13,1.00,0.491,0.040,0.18
84-1,0.81,0.370,0.14,0.81,0.375,0.040,0.14
85-1,0.94,0.501,0.64,0.94,0.508,0.043,0.56
85-2,0.94,0.501,0.64,0.94,0.508,0.043,0.56
86-1,0.60,0.312,0.30,0.60,0.310,0.057,0.31
86-2,0.60,0.312,0.30,0.60,0.310,0.057,0.31
86-3,0.21,0.199,0.30,0.21,0.197,0.062,0.40
87-1,0.92,0.483,0.42,0.92,0.494,0.044,0.43
87-2,0.92,0.479,0.18,0.92,0.486,0.041,0.18
87-3,0.58,0.371,0.40,0.58,0.379,0.048,0.37
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,1.00,0.514,0.65,1.00,0.518,0.046,0.63
95-1,1.00,0.370,0.72,1.00,0.376,0.033,0.74
95-2,1.00,0.387,0.73,1.00,0.392,0.030,0.74
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,1.00,0.469,0.51,1.00,0.473,0.048,0.51
99-1,0.94,0.423,0.14,0.94,0.430,0.045,0.14
