ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
110-3,1.00,0.608,0.92,1.00,0.608,0.020,0.93
111-1,0.96,0.599,0.87,0.96,0.598,0.018,0.89
111-2,1.00,0.614,0.92,1.00,0.614,0.020,0.91
111-3,0.04,0.620,0.30,0.04,0.629,0.042,0.21
112-1,1.00,0.524,0.54,1.00,0.523,0.028,0.52
112-2,1.00,0.525,0.51,1.00,0.523,0.028,0.53
112-3,1.00,0.525,0.49,1.00,0.525,0.028,0.50
113-1,1.00,0.528,0.48,1.00,0.527,0.028,0.49
113-2,0.94,0.605,0.92,0.94,0.605,0.022,0.94
113-3,0.94,0.596,0.87,0.94,0.597,0.021,0.87
114-1,1.00,0.504,1.00,1.00,0.501,0.030,0.93
115-1,1.00,0.471,0.31,1.00,0.466,0.033,0.34
116-1,0.75,0.421,0.05,0.75,0.423,0.042,0.10
116-2,0.35,0.458,0.10,0.35,0.462,0.067,0.12
117-1,1.00,0.531,0.11,1.00,0.529,0.020,0.11
117-2,0.40,0.431,1.00,0.40,0.433,0.054,1.00
119-1,0.90,0.541,0.57,0.90,0.535,0.038,0.64
120-1,1.00,0.496,0.89,1.00,0.496,0.030,0.92
120-2,1.00,0.593,0.48,1.00,0.589,0.015,0.49
120-3,1.00,0.633,0.45,1.00,0.635,0.016,0.45
121-1,0.56,0.458,0.60,0.56,0.461,0.044,0.60
121-2,0.46,0.486,0.32,0.46,0.478,0.053,0.58
121-3,0.48,0.353,0.07,0.48,0.354,0.052,0.07
122-1,0.90,0.473,0.79,0.90,0.475,0.032,0.78
124-1,1.00,0.579,0.28,1.00,0.579,0.015,0.29
124-2,1.00,0.594,0.22,1.00,0.593,0.015,0.23
124-3,1.00,0.575,0.26,1.00,0.575,0.016,0.27
125-1,1.00,0.499,0.88,1.00,0.498,0.031,0.92
125-2,0.92,0.547,0.20,0.92,0.539,0.025,0.21
125-3,1.00,0.531,0.54,1.00,0.530,0.035,0.51
126-1,0.17,0.380,0.27,0.17,0.374,0.115,0.28
127-1,0.88,0.502,0.43,0.88,0.500,0.033,0.43
127-2,0.88,0.500,0.50,0.88,0.496,0.034,0.49
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.46,0.593,0.50,0.46,0.591,0.034,0.46
129-1,0.96,0.580,0.56,0.96,0.577,0.021,0.56
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.96,0.580,0.56,0.96,0.577,0.021,0.56
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.69,0.425,0.25,0.69,0.420,0.043,0.38
131-2,0.83,0.452,0.33,0.83,0.449,0.038,0.31
131-3,0.96,0.526,0.08,0.96,0.519,0.032,0.07
132-1,1.00,0.508,0.56,1.00,0.507,0.027,0.57
132-2,1.00,0.508,0.56,1.00,0.508,0.029,0.55
65-1,1.00,0.598,0.63,1.00,0.595,0.013,0.64
65-2,1.00,0.601,0.62,1.00,0.598,0.012,0.62
65-3,1.00,0.603,0.65,1.00,0.600,0.012,0.66
68-1,1.00,0.624,0.90,1.00,0.623,0.018,0.90
68-2,1.00,0.627,0.92,1.00,0.625,0.019,0.92
69-1,1.00,0.468,0.63,1.00,0.465,0.032,0.61
69-2,1.00,0.495,0.64,1.00,0.493,0.030,0.61
70-1,1.00,0.544,0.26,1.00,0.543,0.020,0.25
70-2,1.00,0.642,0.13,1.00,0.641,0.008,0.13
70-3,1.00,0.607,0.09,1.00,0.606,0.011,0.09
72-1,0.73,0.466,0.03,0.73,0.467,0.038,0.04
72-2,0.48,0.659,0.01,0.48,0.660,0.050,0.01
73-1,0.98,0.563,0.99,0.98,0.557,0.026,0.93
73-2,1.00,0.567,0.99,1.00,0.560,0.026,0.92
73-3,0.98,0.741,1.00,0.98,0.742,0.035,1.00
74-1,0.63,0.584,0.10,0.63,0.575,0.035,0.12
74-2,0.98,0.506,0.18,0.98,0.508,0.033,0.18
75-1,1.00,0.473,0.68,1.00,0.470,0.032,0.66
75-2,1.00,0.486,0.69,1.00,0.486,0.031,0.67
79-1,0.90,0.528,0.21,0.90,0.525,0.030,0.21
79-2,0.56,0.500,0.19,0.56,0.495,0.040,0.17
79-3,0.98,0.459,0.15,0.98,0.457,0.032,0.17
80-1,0.90,0.547,0.19,0.90,0.542,0.030,0.16
80-2,0.98,0.479,0.50,0.98,0.480,0.034,0.48
81-1,0.48,0.385,0.02,0.48,0.390,0.044,0.08
81-2,0.48,0.385,0.02,0.48,0.390,0.044,0.08
82-1,0.92,0.517,0.59,0.92,0.515,0.028,0.61
83-1,1.00,0.530,0.31,1.00,0.528,0.026,0.36
83-2,1.00,0.529,0.20,1.00,0.527,0.024,0.19
84-1,0.81,0.546,0.14,0.81,0.545,0.020,0.14
85-1,0.94,0.483,0.57,0.94,0.483,0.032,0.53
85-2,0.94,0.483,0.57,0.94,0.483,0.032,0.53
86-1,0.60,0.595,0.30,0.60,0.596,0.058,0.30
86-2,0.60,0.595,0.30,0.60,0.596,0.058,0.30
86-3,0.21,0.342,0.30,0.21,0.349,0.098,0.40
87-1,0.92,0.506,0.46,0.92,0.509,0.033,0.46
87-2,0.92,0.546,0.19,0.92,0.544,0.024,0.19
87-3,0.58,0.533,0.40,0.58,0.527,0.035,0.46
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.482,0.65,1.00,0.484,0.031,0.66
95-1,1.00,0.640,0.81,1.00,0.639,0.015,0.79
95-2,1.00,0.644,0.91,1.00,0.640,0.017,0.85
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.505,0.51,1.00,0.503,0.032,0.51
99-1,0.94,0.538,0.15,0.94,0.533,0.029,0.15
