ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
86-3,0.88,0.603,0.31,0.88,0.603,0.006,0.32
87-1,0.89,0.613,0.33,0.89,0.613,0.005,0.32
87-2,0.89,0.615,0.16,0.89,0.615,0.006,0.15
87-3,0.72,0.623,0.19,0.72,0.623,0.006,0.17
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.28,0.772,0.02,0.28,0.772,0.008,0.02
91-2,0.28,0.818,1.00,0.28,0.818,0.009,1.00
91-3,0.28,0.772,0.50,0.28,0.772,0.008,0.50
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.98,0.584,1.00,0.98,0.584,0.006,0.93
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.99,0.890,1.00,0.99,0.890,0.004,1.00
96-2,1.00,0.901,1.00,1.00,0.901,0.003,1.00
96-3,1.00,0.911,1.00,1.00,0.911,0.003,1.00
97-1,1.00,0.578,0.01,1.00,0.578,0.006,0.03
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.620,0.50,1.00,0.620,0.004,0.50
99-1,0.96,0.591,0.23,0.96,0.590,0.005,0.21
