ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
75-1,0.08,6.050,0.74,0.08,6.039,1.292,0.77
75-2,1.00,5.100,1.00,1.00,5.098,0.178,1.00
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.62,5.395,0.71,0.62,5.392,0.232,0.72
80-2,1.00,5.241,0.73,1.00,5.237,0.176,0.76
81-1,0.99,5.285,0.76,0.99,5.276,0.182,0.80
81-2,0.99,5.285,0.76,0.99,5.275,0.182,0.81
82-1,0.97,5.412,0.73,0.97,5.398,0.183,0.73
83-1,0.91,5.309,1.00,0.91,5.312,0.183,1.00
83-2,0.91,5.256,1.00,0.91,5.259,0.183,1.00
84-1,0.82,5.292,0.10,0.82,5.276,0.183,0.11
85-1,0.99,4.998,0.87,0.99,4.986,0.181,0.86
85-2,1.00,4.994,0.88,1.00,4.993,0.176,0.88
86-1,0.94,5.061,1.00,0.94,5.061,0.180,1.00
86-2,0.94,5.061,1.00,0.94,5.061,0.180,1.00
86-3,0.85,5.137,0.92,0.85,5.123,0.200,0.93
87-1,0.96,5.361,0.55,0.96,5.345,0.187,0.55
87-2,0.96,5.318,0.28,0.96,5.318,0.185,0.28
87-3,0.82,5.345,0.79,0.82,5.343,0.207,0.79
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.24,5.170,1.00,0.24,5.165,0.346,1.00
91-2,0.24,15.611,1.00,0.24,15.612,1.394,1.00
91-3,0.24,5.170,1.00,0.24,5.165,0.346,1.00
93-1,0.00,12.215,1.00,0.00,12.215,0.000,1.00
93-2,0.00,42.759,1.00,0.00,42.759,0.000,1.00
94-1,0.99,8.017,1.00,0.99,8.022,0.243,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.70,45.644,1.00,0.70,45.651,0.869,1.00
96-2,0.70,50.532,1.00,0.70,50.543,0.937,1.00
96-3,0.70,54.831,1.00,0.70,54.835,1.083,1.00
97-1,1.00,5.211,1.00,1.00,5.192,0.179,0.89
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.99,5.298,0.52,0.99,5.295,0.186,0.52
99-1,0.99,5.011,0.45,0.99,5.004,0.176,0.46
