ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
68-2,0.00,9.734,1.00,0.00,9.737,0.594,1.00
69-1,1.00,6.762,0.91,1.00,6.591,0.515,0.84
69-2,1.00,6.511,0.71,1.00,6.381,0.505,0.80
70-1,1.00,7.988,0.27,1.00,7.908,0.587,0.24
70-2,1.00,9.734,1.00,1.00,9.381,0.689,0.67
70-3,1.00,8.888,0.19,1.00,8.845,0.549,0.18
72-1,1.00,6.781,0.27,1.00,6.765,0.501,0.29
72-2,0.84,8.902,0.01,0.84,8.911,0.632,0.01
73-1,1.00,8.624,1.00,1.00,8.706,1.044,1.00
73-2,1.00,8.121,1.00,1.00,8.204,0.961,1.00
73-3,0.97,16.219,0.98,0.97,16.277,2.382,0.99
74-1,0.71,7.515,0.44,0.71,7.472,0.584,0.55
74-2,0.94,6.663,0.83,0.94,6.593,0.593,0.78
75-1,1.00,6.762,0.91,1.00,6.634,0.523,0.86
75-2,1.00,6.511,0.71,1.00,6.391,0.505,0.81
79-1,0.88,7.146,0.33,0.88,7.066,0.516,0.34
79-2,0.46,7.430,0.20,0.46,7.344,0.544,0.25
79-3,0.96,6.867,0.31,0.96,6.699,0.559,0.62
80-1,0.78,7.190,0.70,0.78,7.203,0.573,0.71
80-2,0.96,6.663,0.83,0.96,6.591,0.596,0.81
81-1,0.85,7.308,1.00,0.85,7.339,0.955,0.93
81-2,0.85,7.308,1.00,0.85,7.339,0.955,0.93
82-1,0.75,6.952,0.80,0.75,6.909,0.535,0.81
83-1,0.99,8.436,0.80,0.99,8.320,0.581,0.70
83-2,0.99,7.206,0.30,0.99,7.171,0.557,0.35
84-1,0.90,8.414,0.36,0.90,8.384,0.514,0.38
85-1,0.87,6.325,0.72,0.87,6.327,0.560,0.71
85-2,0.87,6.325,0.72,0.87,6.327,0.560,0.71
86-1,0.99,7.959,0.65,0.99,7.916,0.596,0.73
86-2,0.99,7.959,0.65,0.99,7.916,0.596,0.73
86-3,0.97,8.189,0.54,0.97,8.042,0.611,0.52
87-1,0.87,6.325,0.45,0.87,6.186,0.553,0.46
87-2,0.87,6.079,0.25,0.87,6.068,0.555,0.25
87-3,0.85,6.071,0.59,0.85,6.068,0.559,0.58
88-1,0.97,6.753,0.88,0.97,6.748,0.556,0.74
89-1,0.00,9.734,1.00,0.00,9.737,0.594,1.00
89-2,0.00,9.734,1.00,0.00,9.737,0.594,1.00
89-3,0.00,9.734,1.00,0.00,9.737,0.594,1.00
91-1,0.00,9.734,1.00,0.00,9.737,0.594,1.00
91-2,0.00,9.734,1.00,0.00,9.737,0.594,1.00
91-3,0.00,9.734,1.00,0.00,9.737,0.594,1.00
93-1,0.94,172.161,1.00,0.94,172.280,22.141,1.00
93-2,0.97,225.575,1.00,0.97,225.669,24.840,1.00
94-1,1.00,6.966,1.00,1.00,6.995,0.710,1.00
95-1,0.00,9.734,1.00,0.00,9.737,0.594,1.00
95-2,0.00,9.734,1.00,0.00,9.737,0.594,1.00
96-1,0.00,9.734,1.00,0.00,9.737,0.594,1.00
96-2,0.00,9.734,1.00,0.00,9.737,0.594,1.00
96-3,0.00,9.734,1.00,0.00,9.737,0.594,1.00
97-1,0.00,9.734,1.00,0.00,9.737,0.594,1.00
97-2,0.00,9.734,1.00,0.00,9.737,0.594,1.00
97-3,0.00,9.734,1.00,0.00,9.737,0.594,1.00
98-1,0.93,8.290,0.51,0.93,8.252,0.568,0.52
99-1,0.84,7.265,0.14,0.84,7.208,0.557,0.16
