ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
74-1,0.71,0.448,0.29,0.71,0.449,0.041,0.32
74-2,0.94,0.552,0.67,0.94,0.552,0.040,0.68
75-1,1.00,0.569,0.70,1.00,0.568,0.037,0.70
75-2,1.00,0.584,0.70,1.00,0.583,0.036,0.70
79-1,0.88,0.487,0.19,0.88,0.488,0.037,0.17
79-2,0.46,0.394,0.20,0.46,0.397,0.042,0.15
79-3,0.96,0.521,0.20,0.96,0.527,0.036,0.29
80-1,0.78,0.467,0.70,0.78,0.467,0.042,0.56
80-2,0.96,0.570,0.70,0.96,0.570,0.038,0.70
81-1,0.85,0.539,0.07,0.85,0.540,0.038,0.30
81-2,0.85,0.539,0.07,0.85,0.540,0.038,0.30
82-1,0.75,0.445,0.67,0.75,0.449,0.039,0.63
83-1,0.99,0.447,0.34,0.99,0.452,0.032,0.33
83-2,0.99,0.489,0.30,0.99,0.494,0.032,0.26
84-1,0.90,0.350,0.26,0.90,0.356,0.027,0.26
85-1,0.87,0.488,0.56,0.87,0.496,0.040,0.40
85-2,0.87,0.488,0.56,0.87,0.496,0.040,0.40
86-1,0.99,0.368,0.56,0.99,0.374,0.038,0.63
86-2,0.99,0.368,0.56,0.99,0.374,0.038,0.63
86-3,0.97,0.378,0.31,0.97,0.383,0.041,0.36
87-1,0.87,0.534,0.19,0.87,0.535,0.039,0.25
87-2,0.87,0.546,0.19,0.87,0.551,0.040,0.20
87-3,0.85,0.556,0.12,0.85,0.557,0.038,0.24
88-1,0.97,0.483,0.03,0.97,0.488,0.043,0.34
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-1,0.94,0.232,1.00,0.94,0.231,0.033,1.00
93-2,0.97,0.146,1.00,0.97,0.146,0.018,1.00
94-1,1.00,0.572,1.00,1.00,0.571,0.037,1.00
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.93,0.294,0.51,0.93,0.300,0.035,0.50
99-1,0.84,0.431,0.14,0.84,0.434,0.042,0.13
