ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
124-3,1.00,4.616,0.21,1.00,4.410,0.727,0.28
125-1,1.00,2.765,0.89,1.00,2.753,0.857,0.91
125-2,0.82,3.121,0.32,0.82,2.907,0.752,0.38
125-3,1.00,4.046,0.48,1.00,4.050,0.851,0.48
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.64,4.067,0.43,0.64,4.067,0.888,0.47
127-2,0.68,3.978,0.66,0.68,3.779,0.834,0.76
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.32,5.559,0.67,0.32,5.621,1.928,0.76
129-1,0.86,4.599,0.63,0.86,4.438,0.737,0.60
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,0.86,4.599,0.63,0.86,4.438,0.737,0.60
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.45,3.405,1.00,0.46,3.444,1.089,1.00
131-2,0.45,2.794,0.07,0.46,2.839,1.064,0.40
131-3,0.73,3.685,0.08,0.73,3.662,1.161,0.06
132-1,1.00,4.215,0.86,1.00,4.134,0.724,0.78
132-2,1.00,4.215,0.86,1.00,4.134,0.724,0.78
65-1,0.73,4.272,0.19,0.73,4.282,0.925,0.20
65-2,0.64,4.609,0.18,0.64,4.602,1.021,0.19
65-3,0.73,4.359,0.19,0.73,4.341,0.922,0.20
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,3.473,0.53,1.00,3.407,0.798,0.43
69-2,0.95,3.838,0.53,0.95,3.752,0.869,0.68
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,0.86,4.564,0.27,0.86,4.522,0.839,0.29
70-3,0.86,4.909,0.53,0.86,4.806,0.817,0.38
72-1,0.73,2.667,0.01,0.73,2.719,0.899,0.01
72-2,0.73,2.667,0.01,0.73,2.719,0.899,0.01
73-1,1.00,4.022,0.99,1.00,3.845,0.831,0.94
73-2,0.95,3.742,0.99,0.95,3.543,0.827,0.93
73-3,0.91,15.283,1.00,0.91,15.427,5.563,1.00
74-1,0.73,2.395,0.30,0.73,2.428,0.726,0.38
74-2,0.82,3.802,0.38,0.82,3.643,0.867,0.56
75-1,1.00,3.179,0.60,1.00,3.250,0.783,0.56
75-2,0.95,3.673,0.65,0.95,3.604,0.870,0.72
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.73,2.395,0.34,0.73,2.393,0.740,0.48
80-2,0.91,3.790,0.42,0.91,3.694,0.806,0.52
81-1,1.00,4.267,0.50,1.00,4.270,0.904,0.56
81-2,1.00,4.267,0.50,1.00,4.270,0.904,0.56
82-1,0.41,5.043,1.00,0.41,5.006,1.448,0.90
83-1,1.00,3.586,0.19,1.00,3.502,0.796,0.20
83-2,1.00,3.268,0.10,1.00,3.286,0.879,0.10
84-1,0.95,3.741,0.26,0.95,3.699,0.990,0.27
85-1,0.45,3.341,0.55,0.45,3.153,1.048,0.55
85-2,0.45,3.341,0.55,0.45,3.153,1.048,0.55
86-1,0.95,4.552,0.95,0.95,4.464,0.979,0.81
86-2,0.95,4.552,0.95,0.95,4.464,0.979,0.81
86-3,0.91,4.886,0.70,0.91,4.793,1.012,0.62
87-1,0.64,2.141,0.14,0.64,2.201,0.870,0.17
87-2,0.64,2.141,0.07,0.64,2.204,0.868,0.10
87-3,0.59,2.396,0.25,0.59,2.461,0.917,0.25
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.77,41.440,1.00,0.77,41.552,6.993,1.00
93-2,0.86,44.355,1.00,0.86,44.410,6.603,1.00
94-1,0.86,2.657,0.31,0.86,2.677,0.590,0.41
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,3.338,0.62,1.00,3.349,0.977,0.62
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,3.630,0.52,1.00,3.631,0.873,0.52
99-1,0.68,4.012,0.46,0.68,3.982,0.856,0.50
