ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
65-2,1.00,5.025,0.15,1.00,4.931,0.556,0.18
65-3,1.00,5.038,0.19,1.00,4.980,0.564,0.20
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,4.069,0.42,1.00,3.960,0.572,0.47
69-2,1.00,3.866,0.52,1.00,3.780,0.546,0.49
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,4.256,0.30,1.00,4.236,0.627,0.30
70-3,1.00,5.031,0.37,1.00,5.002,0.613,0.39
72-1,0.74,3.657,0.01,0.74,3.681,0.733,0.01
72-2,0.67,3.223,0.01,0.67,3.220,0.751,0.01
73-1,1.00,4.261,0.99,1.00,4.275,0.614,0.99
73-2,1.00,4.261,0.99,1.00,4.275,0.614,0.99
73-3,0.96,10.896,0.95,0.96,10.988,1.778,0.97
74-1,0.70,2.961,0.16,0.70,2.771,0.621,0.30
74-2,0.96,3.956,0.44,0.96,3.836,0.627,0.41
75-1,1.00,3.946,0.70,1.00,3.921,0.557,0.67
75-2,1.00,3.622,0.70,1.00,3.644,0.560,0.69
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.72,3.227,0.16,0.72,3.120,0.599,0.46
80-2,0.96,3.868,0.70,0.96,3.849,0.582,0.71
81-1,0.96,4.264,0.50,0.96,4.277,0.652,0.51
81-2,0.96,4.264,0.50,0.96,4.277,0.652,0.51
82-1,0.52,4.281,0.50,0.52,4.222,0.855,0.66
83-1,1.00,4.061,0.19,1.00,3.955,0.583,0.29
83-2,1.00,3.119,0.19,1.00,3.117,0.576,0.18
84-1,1.00,3.869,0.22,1.00,3.842,0.596,0.23
85-1,0.61,4.442,0.28,0.61,4.324,0.675,0.28
85-2,0.61,4.442,0.28,0.61,4.324,0.675,0.28
86-1,0.37,4.514,1.00,0.37,4.479,0.765,0.78
86-2,0.37,4.514,1.00,0.37,4.479,0.765,0.78
86-3,0.11,2.715,1.00,0.11,2.735,0.751,0.97
87-1,0.70,3.774,0.33,0.70,3.715,0.665,0.27
87-2,0.70,3.619,0.20,0.70,3.625,0.641,0.18
87-3,0.67,3.927,0.19,0.67,3.887,0.675,0.30
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.89,36.485,1.00,0.89,36.531,4.104,1.00
93-2,0.91,49.032,1.00,0.91,49.097,4.128,1.00
94-1,1.00,3.808,1.00,1.00,3.775,0.543,0.61
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,1.00,3.942,0.91,1.00,3.944,0.570,0.68
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,3.845,0.52,1.00,3.840,0.593,0.52
99-1,0.91,4.481,0.50,0.91,4.369,0.643,0.47
