ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
113-3,0.15,0.335,0.01,0.15,0.333,0.047,0.08
114-1,1.00,0.350,0.77,1.00,0.356,0.019,0.83
115-1,1.00,0.316,0.37,1.00,0.319,0.017,0.31
116-1,0.69,0.325,0.18,0.69,0.325,0.021,0.24
116-2,0.31,0.284,0.55,0.32,0.283,0.036,0.52
117-1,1.00,0.360,0.12,1.00,0.361,0.016,0.12
117-2,0.14,0.291,1.00,0.14,0.288,0.049,1.00
119-1,0.97,0.363,0.71,0.97,0.362,0.021,0.70
120-1,1.00,0.352,0.81,1.00,0.355,0.019,0.87
120-2,1.00,0.321,0.56,1.00,0.322,0.014,0.55
120-3,0.98,0.278,0.50,0.98,0.280,0.015,0.50
121-1,0.54,0.339,0.60,0.54,0.338,0.027,0.60
121-2,0.02,1.000,0.85,0.02,1.000,0.000,0.85
121-3,0.67,0.342,0.03,0.67,0.341,0.023,0.03
122-1,0.67,0.359,0.70,0.67,0.359,0.026,0.71
124-1,1.00,0.313,0.34,1.00,0.314,0.015,0.33
124-2,1.00,0.254,0.19,1.00,0.257,0.009,0.21
124-3,1.00,0.308,0.27,1.00,0.311,0.015,0.30
125-1,1.00,0.347,0.81,1.00,0.354,0.019,0.84
125-2,0.97,0.316,0.21,0.97,0.320,0.021,0.20
125-3,0.95,0.324,0.24,0.95,0.328,0.022,0.27
126-1,0.34,0.354,0.32,0.34,0.356,0.030,0.32
127-1,0.96,0.382,0.44,0.95,0.384,0.020,0.44
127-2,0.95,0.416,0.44,0.95,0.418,0.019,0.44
127-3,0.26,0.192,0.10,0.26,0.200,0.021,0.14
128-1,0.57,0.271,0.60,0.57,0.277,0.033,0.41
129-1,1.00,0.387,0.60,1.00,0.388,0.015,0.59
129-2,0.72,0.363,0.59,0.72,0.364,0.016,0.59
129-3,1.00,0.390,0.60,1.00,0.390,0.015,0.60
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.84,0.328,0.05,0.84,0.328,0.021,0.05
131-2,0.83,0.332,0.04,0.83,0.332,0.022,0.05
131-3,0.98,0.326,0.06,0.98,0.325,0.020,0.06
132-1,0.99,0.305,0.61,0.99,0.309,0.016,0.56
132-2,0.99,0.297,0.50,0.99,0.299,0.015,0.49
65-1,0.98,0.297,0.38,0.98,0.299,0.009,0.39
65-2,0.94,0.306,0.38,0.94,0.308,0.009,0.38
65-3,0.98,0.296,0.40,0.98,0.299,0.009,0.41
68-1,0.99,0.259,0.98,0.99,0.264,0.017,0.97
68-2,0.99,0.242,1.00,0.99,0.249,0.014,0.96
69-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-2,1.00,0.333,0.36,1.00,0.334,0.017,0.38
70-1,1.00,0.325,0.21,1.00,0.326,0.014,0.22
70-2,1.00,0.284,0.15,1.00,0.284,0.009,0.15
70-3,1.00,0.262,0.09,1.00,0.262,0.009,0.09
72-1,0.98,0.328,0.01,0.98,0.327,0.018,0.01
72-2,0.93,0.271,0.01,0.93,0.271,0.017,0.01
73-1,1.00,0.268,0.98,1.00,0.270,0.018,0.95
73-2,1.00,0.265,0.98,1.00,0.269,0.017,0.94
73-3,0.98,0.161,1.00,0.98,0.160,0.018,0.98
74-1,0.54,0.351,0.09,0.54,0.354,0.025,0.09
74-2,0.98,0.286,0.11,0.98,0.290,0.016,0.12
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,0.326,0.48,1.00,0.328,0.016,0.47
79-1,0.89,0.378,0.24,0.89,0.381,0.021,0.21
79-2,0.66,0.390,0.17,0.66,0.393,0.024,0.16
79-3,0.92,0.378,0.20,0.92,0.379,0.019,0.20
80-1,0.61,0.341,0.12,0.61,0.345,0.024,0.13
80-2,0.99,0.315,0.49,0.99,0.316,0.018,0.37
81-1,0.77,0.330,0.04,0.77,0.331,0.022,0.17
81-2,0.77,0.330,0.04,0.77,0.330,0.022,0.13
82-1,0.93,0.291,0.57,0.93,0.295,0.021,0.56
83-1,0.98,0.362,0.18,0.98,0.362,0.015,0.19
83-2,0.98,0.368,0.18,0.98,0.368,0.015,0.19
84-1,0.75,0.207,0.03,0.75,0.206,0.016,0.03
85-1,0.94,0.422,0.31,0.94,0.426,0.018,0.29
85-2,1.00,0.399,0.49,1.00,0.401,0.015,0.52
86-1,0.73,0.352,0.32,0.73,0.353,0.020,0.33
86-2,0.73,0.352,0.32,0.73,0.353,0.020,0.33
86-3,0.41,0.370,0.33,0.41,0.371,0.032,0.33
87-1,0.92,0.318,0.45,0.92,0.322,0.021,0.43
87-2,0.92,0.326,0.22,0.92,0.333,0.021,0.20
87-3,0.75,0.311,0.44,0.75,0.316,0.022,0.38
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.43,0.183,0.05,0.43,0.187,0.019,0.04
91-2,0.43,0.176,1.00,0.43,0.175,0.017,1.00
91-3,0.43,0.054,0.46,0.43,0.056,0.014,0.48
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.320,1.00,1.00,0.326,0.019,0.50
95-1,0.99,0.271,0.97,0.99,0.283,0.014,0.88
95-2,0.99,0.269,0.93,0.99,0.276,0.015,0.89
96-1,0.98,0.069,1.00,0.98,0.069,0.003,1.00
96-2,0.99,0.081,1.00,0.99,0.081,0.004,1.00
96-3,0.99,0.074,1.00,0.99,0.074,0.004,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.163,0.50,1.00,0.165,0.011,0.50
99-1,0.98,0.323,0.18,0.98,0.328,0.020,0.17
