ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
72-2,0.93,15.893,0.02,0.93,15.823,0.982,0.02
73-1,1.00,35.485,1.00,1.00,35.669,7.765,1.00
73-2,1.00,28.277,1.00,1.00,28.436,5.712,1.00
73-3,0.98,367.332,1.00,0.98,367.277,21.010,1.00
74-1,0.54,16.177,0.34,0.54,16.169,1.219,0.35
74-2,0.98,15.959,0.64,0.98,15.918,1.006,0.75
75-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
75-2,1.00,15.770,0.83,1.00,15.693,0.928,0.89
79-1,0.89,16.033,0.76,0.89,15.877,1.144,0.78
79-2,0.66,13.636,0.34,0.66,13.588,1.069,0.34
79-3,0.92,15.362,0.87,0.92,15.343,1.052,0.84
80-1,0.61,16.052,0.78,0.61,16.064,1.204,0.78
80-2,0.99,15.925,0.91,0.99,15.902,1.002,0.85
81-1,0.77,15.032,0.68,0.77,14.993,1.129,0.72
81-2,0.77,15.032,0.68,0.77,14.993,1.129,0.72
82-1,0.93,16.469,0.98,0.93,16.462,1.039,0.97
83-1,0.98,17.084,1.00,0.98,17.134,1.068,0.99
83-2,0.98,16.194,1.00,0.98,16.228,0.949,0.97
84-1,0.75,15.176,0.10,0.75,15.183,1.053,0.11
85-1,0.94,16.048,0.75,0.94,15.972,1.003,0.75
85-2,1.00,15.655,0.84,1.00,15.644,0.972,0.82
86-1,0.73,14.853,1.00,0.73,14.828,1.062,0.97
86-2,0.73,14.853,1.00,0.73,14.828,1.062,0.97
86-3,0.41,15.521,1.00,0.41,15.400,1.520,0.92
87-1,0.92,16.242,0.57,0.92,16.246,1.014,0.57
87-2,0.92,16.189,0.36,0.92,16.187,1.043,0.37
87-3,0.75,14.042,0.85,0.75,13.967,0.942,0.84
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.43,17.927,1.00,0.43,17.930,1.627,1.00
91-2,0.43,81.008,1.00,0.43,81.117,7.073,1.00
91-3,0.43,17.927,1.00,0.43,17.930,1.627,1.00
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,19.742,1.00,1.00,19.798,1.089,1.00
95-1,0.99,29.207,1.00,0.99,29.253,2.535,1.00
95-2,0.99,31.064,1.00,0.99,31.107,2.763,1.00
96-1,0.98,317.370,1.00,0.98,317.344,7.239,1.00
96-2,0.99,267.567,1.00,0.99,267.557,6.767,1.00
96-3,0.99,288.826,1.00,0.99,288.734,6.627,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,16.779,0.53,1.00,16.783,1.002,0.53
99-1,0.98,15.849,0.43,0.98,15.802,1.034,0.43
