ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
132-1,1.00,0.526,0.44,1.00,0.526,0.013,0.44
132-2,0.99,0.530,0.44,0.99,0.529,0.013,0.43
65-1,0.90,0.572,0.12,0.90,0.572,0.012,0.13
65-2,0.85,0.576,0.12,0.85,0.576,0.012,0.12
65-3,0.90,0.573,0.13,0.90,0.572,0.012,0.13
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.43,0.660,0.07,0.43,0.660,0.021,0.07
69-2,1.00,0.499,0.44,1.00,0.496,0.014,0.43
70-1,1.00,0.519,0.09,1.00,0.518,0.013,0.10
70-2,1.00,0.586,0.10,1.00,0.586,0.007,0.10
70-3,1.00,0.576,0.10,1.00,0.576,0.011,0.10
72-1,1.00,0.526,0.01,1.00,0.526,0.019,0.01
72-2,0.90,0.744,0.01,0.90,0.744,0.021,0.01
73-1,1.00,0.553,0.99,1.00,0.553,0.012,0.99
73-2,1.00,0.552,0.99,1.00,0.552,0.012,0.99
73-3,0.98,0.625,0.95,0.98,0.625,0.016,0.97
74-1,0.56,0.619,0.01,0.56,0.619,0.018,0.01
74-2,0.97,0.495,0.24,0.97,0.494,0.015,0.23
75-1,0.43,0.657,0.07,0.43,0.657,0.021,0.07
75-2,1.00,0.469,0.64,1.00,0.469,0.015,0.66
79-1,0.90,0.489,0.11,0.90,0.488,0.015,0.12
79-2,0.42,0.690,0.01,0.42,0.690,0.022,0.02
79-3,0.97,0.477,0.11,0.97,0.477,0.014,0.11
80-1,0.63,0.579,0.02,0.63,0.579,0.018,0.02
80-2,0.98,0.483,0.42,0.98,0.482,0.015,0.41
81-1,0.73,0.582,0.02,0.73,0.582,0.021,0.03
81-2,0.73,0.582,0.02,0.73,0.582,0.021,0.03
82-1,0.83,0.534,0.64,0.83,0.534,0.014,0.65
83-1,0.98,0.525,0.28,0.98,0.524,0.012,0.26
83-2,0.98,0.516,0.22,0.98,0.514,0.012,0.22
84-1,0.81,0.655,0.06,0.81,0.655,0.006,0.06
85-1,0.95,0.460,0.22,0.95,0.459,0.016,0.22
85-2,0.96,0.481,0.33,0.96,0.479,0.016,0.33
86-1,0.99,0.591,0.30,0.99,0.592,0.015,0.30
86-2,0.99,0.591,0.30,0.99,0.592,0.015,0.30
86-3,0.98,0.668,0.30,0.98,0.668,0.020,0.30
87-1,0.81,0.502,0.33,0.81,0.501,0.015,0.35
87-2,0.81,0.516,0.17,0.81,0.515,0.015,0.17
87-3,0.66,0.559,0.12,0.66,0.559,0.020,0.15
88-1,0.93,0.468,0.02,0.93,0.467,0.017,0.04
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.07,0.938,0.02,0.07,0.938,0.015,0.02
91-2,0.07,0.962,1.00,0.07,0.962,0.010,1.00
91-3,0.07,0.938,0.46,0.07,0.938,0.015,0.46
93-1,0.26,0.787,1.00,0.26,0.788,0.020,1.00
93-2,0.27,0.782,1.00,0.27,0.782,0.019,1.00
94-1,0.98,0.465,0.46,0.98,0.464,0.015,0.63
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.38,0.771,1.00,0.38,0.771,0.015,1.00
96-2,0.33,0.816,1.00,0.33,0.816,0.016,1.00
96-3,0.31,0.819,1.00,0.31,0.820,0.016,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.63,0.664,0.48,0.63,0.665,0.008,0.48
99-1,0.92,0.485,0.11,0.92,0.483,0.018,0.10
