ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
87-1,0.98,0.281,0.44,0.98,0.277,0.038,0.44
87-2,0.98,0.307,0.26,0.98,0.302,0.037,0.27
87-3,0.98,0.318,0.52,0.98,0.310,0.039,0.57
88-1,1.00,0.357,0.10,1.00,0.358,0.037,0.16
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,1.00,0.820,1.00,1.00,0.820,0.033,1.00
93-2,1.00,0.900,1.00,1.00,0.900,0.020,1.00
94-1,1.00,0.355,1.00,1.00,0.356,0.030,0.88
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.89,0.657,0.49,0.89,0.658,0.012,0.49
99-1,0.95,0.439,0.11,0.95,0.432,0.035,0.12
