ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
124-1,1.00,0.224,0.18,1.00,0.225,0.008,0.22
124-2,1.00,0.200,0.11,1.00,0.200,0.006,0.12
124-3,1.00,0.230,0.18,1.00,0.232,0.009,0.22
125-1,1.00,0.317,0.72,1.00,0.321,0.013,0.74
125-2,0.86,0.298,0.16,0.86,0.300,0.013,0.15
125-3,0.90,0.230,0.16,0.90,0.233,0.012,0.16
126-1,0.84,0.237,0.16,0.84,0.237,0.013,0.18
127-1,0.89,0.300,0.36,0.89,0.300,0.012,0.36
127-2,0.88,0.283,0.43,0.88,0.284,0.012,0.42
127-3,0.25,0.092,0.07,0.25,0.092,0.008,0.06
128-1,0.62,0.184,0.19,0.62,0.188,0.013,0.18
129-1,0.97,0.293,0.56,0.97,0.295,0.011,0.55
129-2,0.14,0.090,0.37,0.14,0.091,0.008,0.36
129-3,0.97,0.292,0.56,0.97,0.295,0.011,0.55
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.58,0.244,0.05,0.58,0.244,0.017,0.05
131-2,0.59,0.253,0.05,0.59,0.253,0.017,0.05
131-3,0.94,0.274,0.06,0.94,0.276,0.014,0.06
132-1,0.99,0.293,0.53,0.99,0.294,0.013,0.52
132-2,0.98,0.287,0.50,0.98,0.288,0.012,0.51
65-1,0.86,0.244,0.23,0.86,0.246,0.011,0.21
65-2,0.79,0.238,0.22,0.79,0.240,0.010,0.22
65-3,0.85,0.243,0.25,0.85,0.244,0.010,0.24
68-1,0.98,0.193,0.88,0.98,0.200,0.011,0.94
68-2,0.98,0.215,0.99,0.98,0.217,0.012,0.98
69-1,0.39,0.208,0.09,0.39,0.208,0.014,0.10
69-2,1.00,0.296,0.27,1.00,0.297,0.014,0.29
70-1,1.00,0.250,0.24,1.00,0.250,0.010,0.23
70-2,0.98,0.211,0.12,0.98,0.211,0.006,0.12
70-3,0.98,0.207,0.09,0.98,0.208,0.006,0.09
72-1,0.79,0.275,0.01,0.79,0.275,0.015,0.01
72-2,0.70,0.184,0.01,0.70,0.184,0.014,0.01
73-1,1.00,0.244,0.98,1.00,0.245,0.013,0.92
73-2,1.00,0.245,0.98,1.00,0.246,0.012,0.92
73-3,0.97,0.238,0.97,0.97,0.238,0.014,0.97
74-1,0.52,0.220,0.02,0.52,0.222,0.014,0.03
74-2,0.97,0.257,0.09,0.97,0.258,0.013,0.09
75-1,0.39,0.214,0.10,0.39,0.216,0.015,0.22
75-2,1.00,0.299,0.38,1.00,0.301,0.014,0.36
79-1,0.84,0.272,0.15,0.84,0.274,0.012,0.14
79-2,0.41,0.181,0.11,0.41,0.183,0.013,0.07
79-3,0.89,0.314,0.06,0.89,0.316,0.013,0.05
80-1,0.56,0.242,0.02,0.56,0.244,0.015,0.04
80-2,0.98,0.287,0.14,0.98,0.290,0.015,0.23
81-1,0.61,0.225,0.02,0.61,0.225,0.015,0.04
81-2,0.61,0.225,0.02,0.61,0.225,0.015,0.04
82-1,0.81,0.223,0.50,0.81,0.223,0.012,0.50
83-1,0.97,0.308,0.27,0.97,0.309,0.012,0.28
83-2,0.97,0.322,0.23,0.97,0.323,0.013,0.23
84-1,0.79,0.179,0.05,0.79,0.179,0.010,0.05
85-1,0.93,0.315,0.24,0.93,0.316,0.013,0.25
85-2,0.95,0.311,0.37,0.95,0.312,0.013,0.37
86-1,0.97,0.228,0.60,0.97,0.230,0.010,0.60
86-2,0.97,0.228,0.60,0.97,0.230,0.010,0.60
86-3,0.66,0.176,0.31,0.66,0.176,0.013,0.31
87-1,0.74,0.297,0.22,0.74,0.297,0.014,0.20
87-2,0.74,0.294,0.13,0.74,0.294,0.014,0.12
87-3,0.61,0.275,0.11,0.61,0.275,0.016,0.12
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.08,0.045,0.03,0.08,0.044,0.007,0.03
91-2,0.08,0.045,1.00,0.08,0.045,0.007,1.00
91-3,0.08,0.020,0.46,0.08,0.020,0.003,0.46
93-1,0.18,0.131,1.00,0.18,0.130,0.014,1.00
93-2,0.21,0.076,1.00,0.21,0.076,0.008,1.00
94-1,0.98,0.307,0.68,0.98,0.310,0.015,0.43
95-1,0.98,0.210,0.69,0.98,0.215,0.010,0.81
95-2,0.98,0.210,1.00,0.98,0.214,0.011,0.95
96-1,0.33,0.051,1.00,0.33,0.050,0.003,1.00
96-2,0.33,0.058,1.00,0.33,0.058,0.004,1.00
96-3,0.33,0.058,1.00,0.33,0.058,0.004,1.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.54,0.143,0.49,0.54,0.142,0.011,0.49
99-1,0.90,0.223,0.13,0.90,0.225,0.012,0.13
