ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
125-1,0.96,0.505,0.93,0.96,0.504,0.008,0.90
125-2,0.91,0.539,0.34,0.91,0.539,0.008,0.34
125-3,0.99,0.559,0.62,0.99,0.558,0.008,0.62
126-1,0.26,0.565,0.25,0.26,0.566,0.018,0.25
127-1,0.93,0.501,0.48,0.93,0.499,0.009,0.49
127-2,0.92,0.472,0.14,0.92,0.472,0.010,0.14
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.59,0.609,0.22,0.59,0.607,0.009,0.26
129-1,0.98,0.518,0.44,0.98,0.517,0.008,0.43
129-2,0.32,0.549,0.43,0.32,0.548,0.013,0.43
129-3,0.98,0.517,0.44,0.98,0.517,0.008,0.44
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.75,0.484,0.10,0.75,0.484,0.010,0.12
131-2,0.77,0.479,0.09,0.77,0.479,0.010,0.09
131-3,0.97,0.549,0.11,0.97,0.549,0.008,0.11
132-1,1.00,0.546,0.48,1.00,0.545,0.007,0.48
132-2,1.00,0.556,0.46,1.00,0.556,0.007,0.47
65-1,0.98,0.636,0.23,0.98,0.636,0.004,0.23
65-2,0.97,0.635,0.23,0.97,0.634,0.004,0.23
65-3,0.98,0.635,0.24,0.98,0.635,0.004,0.24
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.39,0.508,0.70,0.39,0.506,0.013,0.64
69-2,1.00,0.533,0.36,1.00,0.532,0.007,0.36
70-1,1.00,0.542,0.07,1.00,0.542,0.006,0.07
70-2,1.00,0.588,0.11,1.00,0.587,0.005,0.11
70-3,1.00,0.608,0.10,1.00,0.608,0.005,0.10
72-1,0.99,0.547,0.01,0.99,0.547,0.009,0.01
72-2,0.91,0.709,0.01,0.91,0.709,0.012,0.01
73-1,1.00,0.605,0.99,1.00,0.606,0.006,0.99
73-2,1.00,0.606,0.99,1.00,0.606,0.006,0.99
73-3,0.99,0.703,0.99,0.99,0.703,0.009,0.99
74-1,0.52,0.551,0.11,0.52,0.550,0.010,0.11
74-2,0.98,0.546,0.18,0.98,0.546,0.007,0.17
75-1,0.39,0.505,0.68,0.39,0.503,0.012,0.67
75-2,1.00,0.527,0.67,1.00,0.526,0.007,0.61
79-1,0.85,0.498,0.18,0.85,0.498,0.009,0.19
79-2,0.59,0.493,0.16,0.59,0.492,0.010,0.18
79-3,0.97,0.514,0.12,0.97,0.514,0.008,0.12
80-1,0.59,0.525,0.10,0.59,0.523,0.010,0.12
80-2,0.99,0.538,0.33,0.99,0.538,0.007,0.32
81-1,0.72,0.510,0.03,0.72,0.511,0.011,0.03
81-2,0.72,0.510,0.03,0.72,0.511,0.011,0.03
82-1,0.90,0.556,0.67,0.90,0.556,0.009,0.67
83-1,0.97,0.540,0.21,0.97,0.539,0.007,0.22
83-2,0.97,0.533,0.21,0.97,0.533,0.007,0.21
84-1,0.75,0.641,0.09,0.75,0.641,0.005,0.09
85-1,0.95,0.501,0.19,0.95,0.499,0.008,0.17
85-2,0.96,0.519,0.29,0.96,0.519,0.008,0.30
86-1,0.70,0.601,0.30,0.70,0.602,0.014,0.30
86-2,0.70,0.601,0.30,0.70,0.602,0.014,0.30
86-3,0.63,0.674,0.30,0.63,0.674,0.016,0.30
87-1,0.87,0.542,0.38,0.87,0.541,0.009,0.38
87-2,0.86,0.547,0.18,0.86,0.547,0.008,0.18
87-3,0.69,0.519,0.21,0.69,0.518,0.010,0.24
88-1,0.94,0.504,0.40,0.94,0.503,0.010,0.35
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.16,0.679,0.05,0.16,0.680,0.005,0.05
91-2,0.16,0.695,1.00,0.16,0.696,0.010,1.00
91-3,0.16,0.708,0.51,0.16,0.708,0.003,0.51
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,0.511,0.89,0.99,0.510,0.008,0.73
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.39,0.723,1.00,0.39,0.723,0.006,1.00
96-2,0.36,0.684,1.00,0.36,0.684,0.005,1.00
96-3,0.38,0.695,1.00,0.38,0.695,0.004,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.58,0.635,0.50,0.58,0.635,0.008,0.50
99-1,0.97,0.506,0.09,0.97,0.506,0.009,0.09
