ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
132-1,1.00,0.483,0.48,1.00,0.481,0.024,0.49
132-2,1.00,0.491,0.48,1.00,0.490,0.023,0.48
65-1,1.00,0.605,0.48,1.00,0.603,0.013,0.47
65-2,0.98,0.603,0.42,0.98,0.598,0.013,0.42
65-3,1.00,0.606,0.48,1.00,0.601,0.013,0.45
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,1.00,0.512,0.71,1.00,0.507,0.025,0.65
69-2,1.00,0.515,0.87,1.00,0.505,0.026,0.65
70-1,1.00,0.503,0.11,1.00,0.501,0.028,0.12
70-2,1.00,0.580,0.11,1.00,0.579,0.014,0.11
70-3,1.00,0.595,0.13,1.00,0.590,0.019,0.12
72-1,0.97,0.537,0.01,0.97,0.539,0.022,0.01
72-2,0.75,0.777,0.01,0.75,0.778,0.041,0.01
73-1,1.00,0.599,0.99,1.00,0.597,0.020,0.99
73-2,1.00,0.600,0.99,1.00,0.598,0.020,0.99
73-3,0.95,0.633,0.99,0.95,0.634,0.029,0.96
74-1,0.49,0.690,0.01,0.49,0.693,0.034,0.01
74-2,1.00,0.511,0.24,1.00,0.508,0.023,0.33
75-1,1.00,0.500,0.60,1.00,0.498,0.025,0.63
75-2,1.00,0.503,0.63,1.00,0.498,0.025,0.65
79-1,0.90,0.424,0.18,0.90,0.425,0.032,0.20
79-2,0.59,0.554,0.14,0.59,0.554,0.042,0.12
79-3,0.95,0.442,0.34,0.95,0.441,0.034,0.31
80-1,0.63,0.571,0.01,0.63,0.573,0.035,0.02
80-2,1.00,0.512,0.36,1.00,0.510,0.022,0.46
81-1,0.59,0.580,0.06,0.59,0.581,0.050,0.07
81-2,0.59,0.580,0.06,0.59,0.581,0.050,0.07
82-1,0.90,0.526,0.67,0.90,0.519,0.025,0.68
83-1,1.00,0.517,0.17,1.00,0.515,0.026,0.21
83-2,0.98,0.492,0.12,0.98,0.492,0.030,0.13
84-1,0.81,0.655,0.12,0.81,0.654,0.011,0.11
85-1,0.95,0.399,0.28,0.95,0.396,0.035,0.37
85-2,0.95,0.399,0.28,0.95,0.396,0.035,0.37
86-1,0.46,0.795,0.30,0.46,0.796,0.042,0.30
86-2,0.46,0.795,0.30,0.46,0.796,0.042,0.30
86-3,0.37,0.862,0.30,0.37,0.863,0.037,0.32
87-1,0.95,0.394,0.44,0.95,0.394,0.037,0.44
87-2,0.95,0.502,0.19,0.95,0.500,0.028,0.19
87-3,0.61,0.558,0.34,0.61,0.557,0.042,0.34
88-1,0.95,0.429,0.48,0.95,0.428,0.037,0.37
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,0.98,0.483,0.84,0.98,0.485,0.026,0.78
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.542,0.50,1.00,0.539,0.022,0.51
99-1,0.95,0.455,0.10,0.95,0.452,0.033,0.11
