ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
110-3,0.98,10.319,1.00,0.98,10.326,0.635,1.00
111-1,0.95,7.046,0.96,0.95,7.012,0.511,0.95
111-2,0.98,9.873,1.00,0.98,9.877,0.668,1.00
111-3,0.05,8.444,0.14,0.05,8.440,0.485,0.45
112-1,1.00,5.287,0.61,1.00,5.269,0.456,0.60
112-2,1.00,5.357,0.57,1.00,5.309,0.447,0.59
112-3,1.00,5.554,0.59,1.00,5.502,0.455,0.57
113-1,1.00,5.544,0.57,1.00,5.511,0.447,0.57
113-2,0.98,10.193,0.99,0.98,10.198,0.622,0.99
113-3,0.93,7.653,0.92,0.93,7.565,0.485,0.93
114-1,1.00,6.797,1.00,1.00,6.804,0.627,0.99
115-1,1.00,6.879,0.63,1.00,6.740,0.429,0.64
116-1,0.54,6.949,0.10,0.54,6.924,0.478,0.33
116-2,0.47,6.777,0.10,0.47,6.777,0.528,0.28
117-1,1.00,6.990,0.17,1.00,6.916,0.448,0.16
117-2,0.34,6.500,1.00,0.34,6.533,0.532,1.00
119-1,0.93,6.537,0.96,0.93,6.479,0.467,0.95
120-1,1.00,7.324,1.00,1.00,7.345,0.784,1.00
120-2,1.00,8.065,0.81,1.00,8.044,0.492,0.81
120-3,0.78,7.903,0.68,0.78,7.830,0.476,0.75
121-1,0.53,7.178,0.60,0.53,7.182,0.564,0.64
121-2,0.42,6.336,0.38,0.42,6.348,0.559,0.44
121-3,0.61,6.936,0.25,0.61,6.776,0.391,0.35
122-1,0.93,7.143,0.94,0.93,6.948,0.585,0.88
124-1,1.00,7.914,0.44,1.00,7.890,0.490,0.43
124-2,1.00,8.105,0.38,1.00,8.000,0.415,0.33
124-3,1.00,7.914,0.44,1.00,7.891,0.490,0.43
125-1,0.97,6.797,1.00,0.97,6.815,0.625,1.00
125-2,0.95,6.527,0.75,0.95,6.508,0.429,0.73
125-3,0.97,7.427,0.85,0.97,7.343,0.547,0.82
126-1,0.10,7.965,0.25,0.10,7.965,0.496,0.53
127-1,0.90,5.173,0.73,0.90,5.079,0.457,0.72
127-2,0.90,4.794,0.23,0.90,4.764,0.451,0.23
127-3,0.00,8.525,1.00,0.00,8.520,0.470,1.00
128-1,0.41,7.454,0.86,0.41,7.420,0.522,0.77
129-1,0.95,5.445,0.54,0.95,5.402,0.522,0.55
129-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
129-3,0.95,5.445,0.54,0.95,5.402,0.522,0.55
130-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
130-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
130-3,0.00,8.525,1.00,0.00,8.520,0.470,1.00
131-1,0.83,6.196,0.50,0.83,6.223,0.475,0.50
131-2,0.85,6.275,0.50,0.85,6.275,0.475,0.60
131-3,1.00,7.112,0.64,1.00,7.023,0.487,0.55
132-1,1.00,5.680,0.57,1.00,5.571,0.416,0.60
132-2,1.00,5.847,0.57,1.00,5.729,0.418,0.58
65-1,1.00,7.363,0.59,1.00,7.338,0.430,0.60
65-2,0.98,7.228,0.54,0.98,7.220,0.431,0.54
65-3,1.00,7.275,0.57,1.00,7.268,0.432,0.58
68-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
68-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
69-1,1.00,6.589,0.98,1.00,6.595,0.546,0.98
69-2,1.00,6.524,0.96,1.00,6.526,0.539,0.96
70-1,1.00,5.818,0.21,1.00,5.781,0.488,0.20
70-2,1.00,7.025,0.15,1.00,7.021,0.477,0.15
70-3,1.00,7.173,0.24,1.00,7.170,0.505,0.23
72-1,0.97,7.439,0.50,0.97,7.297,0.455,0.47
72-2,0.75,7.413,0.01,0.75,7.413,0.568,0.01
73-1,1.00,24.718,1.00,1.00,24.728,5.511,1.00
73-2,1.00,24.718,1.00,1.00,24.728,5.511,1.00
73-3,0.95,28.795,1.00,0.95,28.761,3.994,1.00
74-1,0.49,7.648,0.20,0.49,7.604,0.434,0.34
74-2,1.00,6.996,0.96,1.00,6.931,0.466,0.94
75-1,1.00,6.589,0.98,1.00,6.595,0.546,0.98
75-2,1.00,6.524,0.96,1.00,6.526,0.539,0.96
79-1,0.90,6.673,0.80,0.90,6.389,0.796,0.69
79-2,0.59,5.724,0.18,0.59,5.643,0.455,0.23
79-3,0.95,5.863,0.86,0.95,5.811,0.520,0.84
80-1,0.63,7.363,0.46,0.63,7.188,0.466,0.29
80-2,1.00,6.996,0.96,1.00,6.931,0.466,0.94
81-1,0.59,5.892,0.06,0.59,5.907,0.534,0.09
81-2,0.59,5.892,0.06,0.59,5.907,0.534,0.09
82-1,0.90,6.303,0.83,0.90,6.269,0.502,0.84
83-1,1.00,7.053,0.68,1.00,6.990,0.555,0.64
83-2,0.98,6.519,0.66,0.98,6.483,0.570,0.61
84-1,0.81,8.197,0.36,0.81,8.137,0.442,0.39
85-1,0.95,4.514,0.72,0.95,4.471,0.488,0.69
85-2,0.95,4.514,0.72,0.95,4.471,0.488,0.69
86-1,0.46,7.142,0.30,0.46,7.151,0.520,0.31
86-2,0.46,7.142,0.30,0.46,7.151,0.520,0.31
86-3,0.37,7.566,0.31,0.37,7.574,0.532,0.33
87-1,0.95,5.011,0.48,0.95,4.910,0.540,0.49
87-2,0.95,7.113,0.22,0.95,7.027,0.484,0.23
87-3,0.61,6.675,0.50,0.61,6.561,0.554,0.55
88-1,0.95,6.415,0.48,0.95,6.329,0.590,0.67
89-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
89-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
89-3,0.00,8.525,1.00,0.00,8.520,0.470,1.00
91-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
91-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
91-3,0.00,8.525,1.00,0.00,8.520,0.470,1.00
93-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
93-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
94-1,0.98,7.721,0.84,0.98,7.738,0.669,0.87
95-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
95-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
96-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
96-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
96-3,0.00,8.525,1.00,0.00,8.520,0.470,1.00
97-1,0.00,8.525,1.00,0.00,8.520,0.470,1.00
97-2,0.00,8.525,1.00,0.00,8.520,0.470,1.00
97-3,0.00,8.525,1.00,0.00,8.520,0.470,1.00
98-1,1.00,7.622,0.56,1.00,7.591,0.440,0.56
99-1,0.95,5.476,0.16,0.95,5.452,0.536,0.16
