ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
72-2,0.75,0.374,0.01,0.75,0.373,0.050,0.01
73-1,1.00,0.387,0.98,1.00,0.400,0.036,0.94
73-2,1.00,0.386,0.98,1.00,0.400,0.036,0.93
73-3,0.95,0.405,0.99,0.95,0.405,0.033,0.96
74-1,0.49,0.282,0.09,0.49,0.284,0.039,0.08
74-2,1.00,0.522,0.36,1.00,0.529,0.031,0.32
75-1,1.00,0.499,0.60,1.00,0.511,0.036,0.57
75-2,1.00,0.499,0.63,1.00,0.509,0.036,0.54
79-1,0.90,0.601,0.33,0.90,0.606,0.040,0.27
79-2,0.59,0.516,0.17,0.59,0.518,0.044,0.19
79-3,0.95,0.588,0.59,0.95,0.589,0.040,0.52
80-1,0.63,0.427,0.09,0.63,0.426,0.043,0.08
80-2,1.00,0.526,0.36,1.00,0.530,0.031,0.39
81-1,0.59,0.474,0.06,0.59,0.473,0.053,0.07
81-2,0.59,0.474,0.06,0.59,0.473,0.053,0.07
82-1,0.90,0.471,0.67,0.90,0.476,0.039,0.67
83-1,1.00,0.524,0.29,1.00,0.530,0.034,0.28
83-2,0.98,0.532,0.24,0.98,0.542,0.036,0.19
84-1,0.81,0.278,0.17,0.81,0.284,0.034,0.18
85-1,0.95,0.659,0.67,0.95,0.666,0.040,0.61
85-2,0.95,0.659,0.67,0.95,0.666,0.040,0.61
86-1,0.46,0.382,0.30,0.46,0.379,0.053,0.30
86-2,0.46,0.382,0.30,0.46,0.379,0.053,0.30
86-3,0.37,0.312,0.31,0.37,0.309,0.055,0.32
87-1,0.95,0.648,0.44,0.95,0.649,0.045,0.44
87-2,0.95,0.513,0.19,0.95,0.520,0.038,0.17
87-3,0.61,0.482,0.40,0.61,0.493,0.047,0.40
88-1,0.95,0.520,0.48,0.95,0.521,0.052,0.41
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,0.98,0.525,0.65,0.98,0.524,0.038,0.70
95-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
95-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,1.00,0.439,0.50,1.00,0.444,0.033,0.51
99-1,0.95,0.584,0.15,0.95,0.592,0.044,0.13
