ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
69-2,1.00,0.453,0.74,1.00,0.456,0.024,0.61
70-1,1.00,0.507,0.24,1.00,0.509,0.021,0.21
70-2,1.00,0.284,0.12,1.00,0.286,0.018,0.12
70-3,1.00,0.282,0.15,1.00,0.284,0.020,0.15
72-1,0.99,0.526,0.01,0.99,0.526,0.023,0.01
72-2,0.91,0.301,0.01,0.91,0.301,0.026,0.01
73-1,0.99,0.391,1.00,0.99,0.394,0.024,1.00
73-2,1.00,0.391,1.00,1.00,0.394,0.024,0.99
73-3,0.99,0.338,0.95,0.99,0.339,0.021,0.96
74-1,0.52,0.501,0.21,0.52,0.509,0.032,0.18
74-2,0.99,0.469,0.25,0.99,0.472,0.023,0.26
75-1,0.16,0.528,0.78,0.16,0.546,0.059,0.79
75-2,1.00,0.497,0.69,1.00,0.497,0.023,0.68
79-1,0.94,0.496,0.23,0.94,0.502,0.023,0.18
79-2,0.73,0.496,0.23,0.73,0.500,0.029,0.21
79-3,0.97,0.496,0.14,0.97,0.499,0.023,0.14
80-1,0.55,0.495,0.29,0.55,0.498,0.031,0.28
80-2,0.99,0.471,0.66,0.99,0.476,0.022,0.44
81-1,0.86,0.502,0.01,0.86,0.502,0.026,0.13
81-2,0.86,0.502,0.01,0.86,0.502,0.026,0.13
82-1,0.96,0.398,0.66,0.96,0.399,0.023,0.68
83-1,0.98,0.412,0.25,0.98,0.415,0.019,0.27
83-2,0.98,0.425,0.25,0.98,0.429,0.020,0.26
84-1,0.84,0.232,0.16,0.84,0.238,0.023,0.13
85-1,0.96,0.552,0.40,0.96,0.553,0.024,0.40
85-2,0.97,0.528,0.44,0.97,0.530,0.023,0.48
86-1,0.85,0.478,0.30,0.85,0.482,0.028,0.36
86-2,0.85,0.478,0.30,0.85,0.482,0.028,0.36
86-3,0.84,0.474,0.30,0.84,0.473,0.029,0.30
87-1,0.92,0.470,0.46,0.92,0.473,0.027,0.45
87-2,0.92,0.433,0.22,0.92,0.433,0.024,0.22
87-3,0.80,0.494,0.53,0.80,0.502,0.025,0.40
88-1,0.97,0.440,0.04,0.97,0.441,0.027,0.22
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.15,0.116,0.03,0.15,0.119,0.029,0.04
91-2,0.15,0.116,1.00,0.15,0.116,0.026,1.00
91-3,0.15,0.022,0.61,0.15,0.018,0.008,0.57
93-1,0.03,0.352,1.00,0.03,0.323,0.212,1.00
93-2,0.03,0.081,1.00,0.03,0.081,0.036,1.00
94-1,1.00,0.480,0.97,1.00,0.481,0.025,0.79
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.40,0.073,1.00,0.40,0.073,0.016,1.00
96-2,0.35,0.132,1.00,0.35,0.131,0.023,1.00
96-3,0.36,0.110,1.00,0.36,0.109,0.020,1.00
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.59,0.086,0.48,0.59,0.091,0.018,0.49
99-1,0.98,0.509,0.10,0.98,0.514,0.026,0.11
