ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
127-1,0.98,0.454,0.57,0.98,0.452,0.018,0.55
127-2,0.97,0.435,0.15,0.97,0.433,0.018,0.16
127-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
128-1,0.66,0.615,0.08,0.66,0.613,0.012,0.12
129-1,0.99,0.472,0.46,0.99,0.471,0.017,0.47
129-2,0.30,0.754,0.22,0.30,0.754,0.020,0.23
129-3,0.99,0.472,0.45,0.99,0.471,0.016,0.46
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.90,0.472,0.07,0.90,0.472,0.017,0.07
131-2,0.87,0.481,0.06,0.87,0.480,0.016,0.06
131-3,0.98,0.497,0.12,0.98,0.495,0.016,0.13
132-1,1.00,0.495,0.48,1.00,0.493,0.015,0.48
132-2,1.00,0.500,0.45,1.00,0.499,0.015,0.47
65-1,0.92,0.586,0.12,0.92,0.585,0.012,0.11
65-2,0.87,0.585,0.10,0.87,0.585,0.012,0.11
65-3,0.92,0.589,0.12,0.92,0.587,0.011,0.12
68-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
68-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
69-1,0.16,0.853,0.01,0.16,0.854,0.022,0.01
69-2,1.00,0.496,0.28,1.00,0.494,0.016,0.34
70-1,1.00,0.497,0.09,1.00,0.495,0.013,0.09
70-2,1.00,0.588,0.10,1.00,0.588,0.008,0.10
70-3,1.00,0.594,0.10,1.00,0.594,0.010,0.10
72-1,0.99,0.477,0.01,0.99,0.477,0.017,0.01
72-2,0.91,0.729,0.01,0.91,0.729,0.020,0.01
73-1,0.99,0.556,0.99,0.99,0.556,0.015,0.99
73-2,1.00,0.553,0.99,1.00,0.553,0.015,0.99
73-3,0.99,0.676,1.00,0.99,0.676,0.017,1.00
74-1,0.52,0.639,0.02,0.52,0.640,0.020,0.02
74-2,0.99,0.503,0.18,0.99,0.501,0.014,0.23
75-1,0.16,0.853,0.01,0.16,0.854,0.022,0.01
75-2,1.00,0.475,0.70,1.00,0.475,0.015,0.70
79-1,0.94,0.489,0.10,0.94,0.487,0.015,0.13
79-2,0.73,0.568,0.10,0.73,0.567,0.018,0.08
79-3,0.97,0.470,0.14,0.97,0.469,0.015,0.13
80-1,0.55,0.627,0.02,0.55,0.627,0.019,0.02
80-2,0.99,0.504,0.40,0.99,0.502,0.014,0.49
81-1,0.86,0.517,0.01,0.86,0.517,0.019,0.05
81-2,0.86,0.517,0.01,0.86,0.517,0.019,0.04
82-1,0.96,0.537,0.76,0.96,0.536,0.014,0.76
83-1,0.98,0.543,0.32,0.98,0.542,0.011,0.33
83-2,0.98,0.534,0.32,0.98,0.534,0.011,0.31
84-1,0.84,0.651,0.06,0.84,0.649,0.007,0.07
85-1,0.96,0.459,0.29,0.96,0.458,0.017,0.31
85-2,0.97,0.469,0.44,0.97,0.469,0.016,0.46
86-1,0.85,0.561,0.30,0.85,0.562,0.022,0.30
86-2,0.85,0.561,0.30,0.85,0.562,0.022,0.30
86-3,0.84,0.602,0.30,0.84,0.602,0.024,0.30
87-1,0.92,0.512,0.42,0.92,0.509,0.017,0.43
87-2,0.92,0.550,0.19,0.92,0.549,0.012,0.19
87-3,0.80,0.532,0.27,0.80,0.531,0.015,0.30
88-1,0.97,0.489,0.04,0.97,0.489,0.017,0.13
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.15,0.863,0.02,0.15,0.863,0.021,0.02
91-2,0.15,0.908,1.00,0.15,0.908,0.016,1.00
91-3,0.15,0.863,0.46,0.15,0.863,0.021,0.46
93-1,0.03,0.976,1.00,0.03,0.976,0.011,0.99
93-2,0.03,0.974,1.00,0.03,0.975,0.011,0.99
94-1,1.00,0.466,0.97,1.00,0.466,0.016,0.94
95-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
95-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-1,0.40,0.766,1.00,0.40,0.767,0.016,1.00
96-2,0.35,0.809,1.00,0.35,0.809,0.018,1.00
96-3,0.36,0.809,1.00,0.36,0.810,0.017,1.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,0.59,0.689,0.48,0.59,0.690,0.005,0.48
99-1,0.98,0.443,0.11,0.98,0.442,0.018,0.10
