ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
91-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
93-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
93-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
94-1,1.00,0.319,0.52,1.00,0.320,0.073,0.57
95-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
95-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-1,1.00,0.298,0.08,1.00,0.299,0.061,0.12
97-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
98-1,1.00,0.281,0.52,1.00,0.298,0.066,0.51
99-1,1.00,0.318,0.48,1.00,0.341,0.078,0.51
