ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
130-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
130-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
131-1,0.63,0.820,0.50,0.63,0.820,0.054,0.55
131-2,0.63,0.761,0.50,0.63,0.761,0.063,0.55
131-3,1.00,0.581,0.08,1.00,0.580,0.043,0.07
132-1,1.00,0.587,0.56,1.00,0.584,0.041,0.53
132-2,1.00,0.589,0.49,1.00,0.588,0.039,0.50
65-1,0.68,0.647,0.27,0.68,0.647,0.033,0.24
65-2,0.68,0.645,0.26,0.68,0.647,0.036,0.23
65-3,0.68,0.646,0.28,0.68,0.647,0.033,0.25
68-1,1.00,0.630,0.89,1.00,0.632,0.035,0.88
68-2,1.00,0.651,0.88,1.00,0.651,0.016,0.90
69-1,1.00,0.587,0.84,1.00,0.571,0.044,0.61
69-2,1.00,0.606,0.46,1.00,0.592,0.043,0.61
70-1,1.00,0.640,0.25,1.00,0.636,0.018,0.27
70-2,1.00,0.626,0.15,1.00,0.625,0.014,0.15
70-3,1.00,0.639,0.09,1.00,0.638,0.014,0.09
72-1,0.89,0.602,0.01,0.89,0.601,0.039,0.03
72-2,0.84,0.713,0.01,0.84,0.717,0.046,0.01
73-1,1.00,0.565,0.94,1.00,0.564,0.049,0.90
73-2,1.00,0.569,0.84,1.00,0.566,0.049,0.88
73-3,0.95,0.722,1.00,0.95,0.725,0.051,1.00
74-1,0.42,0.714,0.01,0.42,0.724,0.056,0.02
74-2,1.00,0.605,0.12,1.00,0.605,0.030,0.13
75-1,1.00,0.556,0.70,1.00,0.550,0.049,0.67
75-2,1.00,0.570,0.60,1.00,0.564,0.047,0.61
79-1,0.79,0.646,0.08,0.79,0.650,0.017,0.08
79-2,0.42,0.744,0.01,0.42,0.752,0.050,0.03
79-3,0.95,0.590,0.16,0.95,0.589,0.028,0.13
80-1,0.53,0.675,0.01,0.52,0.684,0.060,0.03
80-2,1.00,0.577,0.15,1.00,0.575,0.038,0.17
81-1,0.84,0.642,0.01,0.84,0.644,0.052,0.12
81-2,0.84,0.642,0.01,0.84,0.644,0.052,0.12
82-1,0.95,0.662,0.52,0.95,0.665,0.015,0.54
83-1,1.00,0.568,0.67,1.00,0.562,0.035,0.54
83-2,1.00,0.544,0.36,1.00,0.545,0.038,0.41
84-1,0.95,0.613,0.05,0.95,0.616,0.031,0.05
85-1,1.00,0.573,0.48,1.00,0.573,0.041,0.42
85-2,1.00,0.573,0.48,1.00,0.573,0.041,0.42
86-1,1.00,0.638,0.61,1.00,0.636,0.014,0.59
86-2,1.00,0.638,0.61,1.00,0.636,0.014,0.59
86-3,0.84,0.611,0.30,0.84,0.619,0.044,0.30
87-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
87-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
87-3,0.74,0.582,0.23,0.74,0.589,0.052,0.26
88-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
89-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
91-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
93-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
94-1,1.00,0.561,1.00,1.00,0.567,0.041,0.81
95-1,1.00,0.628,0.90,1.00,0.630,0.036,0.90
95-2,1.00,0.644,0.93,1.00,0.643,0.023,0.95
96-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
96-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-1,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-2,0.00,0.999,0.00,0.00,0.999,0.000,0.00
97-3,0.00,0.999,0.00,0.00,0.999,0.000,0.00
98-1,1.00,0.619,0.51,1.00,0.619,0.034,0.51
99-1,1.00,0.641,0.18,1.00,0.642,0.027,0.17
