ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
91-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
91-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
93-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
93-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
94-1,1.00,0.368,1.00,1.00,0.371,0.065,0.65
95-1,1.00,0.314,0.90,1.00,0.315,0.068,0.88
95-2,1.00,0.302,0.87,1.00,0.309,0.057,0.88
96-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
96-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
96-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
97-1,0.00,0.003,0.00,0.00,0.003,0.000,0.00
97-2,0.00,0.003,0.00,0.00,0.003,0.000,0.00
97-3,0.00,0.003,0.00,0.00,0.003,0.000,0.00
98-1,1.00,0.315,0.49,1.00,0.311,0.065,0.49
99-1,1.00,0.231,0.27,1.00,0.238,0.062,0.21
