ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
81-2,0.36,0.450,0.04,0.36,0.448,0.074,0.13
82-1,0.70,0.429,0.57,0.70,0.432,0.043,0.58
83-1,0.99,0.461,0.20,0.99,0.465,0.042,0.19
83-2,0.99,0.481,0.17,0.99,0.487,0.042,0.16
84-1,0.81,0.383,0.19,0.81,0.389,0.032,0.18
85-1,0.82,0.574,0.15,0.82,0.582,0.035,0.17
85-2,0.82,0.574,0.15,0.82,0.582,0.035,0.17
86-1,0.31,0.386,0.31,0.31,0.384,0.074,0.32
86-2,0.31,0.386,0.31,0.31,0.384,0.074,0.32
86-3,0.22,0.312,0.37,0.22,0.311,0.061,0.38
87-1,0.78,0.546,0.19,0.78,0.549,0.036,0.22
87-2,0.78,0.515,0.12,0.78,0.514,0.039,0.13
87-3,0.01,1.000,0.75,0.01,1.000,0.000,0.75
88-1,0.85,0.464,0.34,0.85,0.466,0.044,0.35
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.96,0.463,0.21,0.96,0.470,0.035,0.28
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.106,0.49,1.00,0.108,0.019,0.49
99-1,0.90,0.386,0.08,0.89,0.389,0.041,0.08
