ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
65-1,1.00,0.624,0.48,1.00,0.623,0.012,0.48
65-2,1.00,0.627,0.45,1.00,0.625,0.012,0.45
65-3,1.00,0.631,0.49,1.00,0.629,0.012,0.47
68-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
68-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
69-1,1.00,0.544,0.53,1.00,0.539,0.024,0.63
69-2,1.00,0.556,0.59,1.00,0.554,0.022,0.60
70-1,1.00,0.568,0.05,1.00,0.565,0.020,0.05
70-2,1.00,0.553,0.11,1.00,0.553,0.014,0.11
70-3,1.00,0.617,0.12,1.00,0.616,0.008,0.12
72-1,1.00,0.607,0.01,1.00,0.609,0.030,0.01
72-2,0.97,0.796,0.01,0.97,0.796,0.031,0.01
73-1,1.00,0.608,0.99,1.00,0.610,0.017,0.99
73-2,1.00,0.604,0.99,1.00,0.605,0.018,0.99
73-3,0.99,0.663,1.00,0.99,0.665,0.024,1.00
74-1,0.42,0.712,0.01,0.42,0.714,0.031,0.01
74-2,0.99,0.603,0.18,0.99,0.602,0.016,0.16
75-1,1.00,0.530,0.63,1.00,0.527,0.024,0.64
75-2,1.00,0.534,0.70,1.00,0.535,0.024,0.67
79-1,0.60,0.632,0.11,0.60,0.629,0.032,0.10
79-2,0.21,0.838,0.01,0.21,0.839,0.038,0.03
79-3,0.88,0.529,0.21,0.88,0.527,0.028,0.18
80-1,0.51,0.669,0.01,0.51,0.671,0.030,0.01
80-2,0.99,0.560,0.18,0.99,0.561,0.022,0.19
81-1,0.36,0.807,0.04,0.36,0.807,0.036,0.07
81-2,0.36,0.807,0.04,0.36,0.807,0.036,0.07
82-1,0.70,0.581,0.60,0.70,0.581,0.026,0.58
83-1,0.99,0.529,0.10,0.99,0.521,0.026,0.14
83-2,0.99,0.499,0.10,0.99,0.499,0.028,0.10
84-1,0.81,0.596,0.14,0.81,0.595,0.015,0.16
85-1,0.82,0.531,0.11,0.82,0.528,0.027,0.10
85-2,0.82,0.531,0.11,0.82,0.528,0.027,0.10
86-1,0.31,0.886,0.30,0.31,0.887,0.026,0.30
86-2,0.31,0.886,0.30,0.31,0.887,0.026,0.30
86-3,0.22,0.962,0.34,0.22,0.962,0.014,0.35
87-1,0.78,0.566,0.18,0.78,0.568,0.026,0.22
87-2,0.78,0.582,0.09,0.78,0.584,0.026,0.11
87-3,0.01,0.985,0.75,0.01,0.985,0.015,0.47
88-1,0.85,0.560,0.05,0.85,0.560,0.028,0.14
89-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
89-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
89-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
91-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
91-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
91-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
93-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
93-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
94-1,0.96,0.553,0.11,0.96,0.550,0.022,0.14
95-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
95-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
96-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
96-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
96-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
97-1,0.00,1.000,0.00,0.00,1.000,0.000,0.00
97-2,0.00,1.000,0.00,0.00,1.000,0.000,0.00
97-3,0.00,1.000,0.00,0.00,1.000,0.000,0.00
98-1,1.00,0.694,0.50,1.00,0.695,0.010,0.50
99-1,0.90,0.559,0.08,0.89,0.560,0.025,0.08
