ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
131-1,0.69,0.563,0.32,0.69,0.567,0.050,0.30
131-2,0.69,0.556,0.32,0.69,0.561,0.051,0.37
131-3,1.00,0.601,0.10,1.00,0.601,0.031,0.09
132-1,1.00,0.590,0.57,1.00,0.581,0.024,0.61
132-2,1.00,0.576,0.55,1.00,0.571,0.026,0.58
65-1,0.92,0.652,0.16,0.92,0.645,0.015,0.15
65-2,0.92,0.653,0.13,0.92,0.647,0.015,0.14
65-3,0.92,0.650,0.16,0.92,0.645,0.014,0.15
68-1,0.96,0.662,0.99,0.96,0.659,0.015,0.93
68-2,0.96,0.666,0.99,0.96,0.664,0.015,0.94
69-1,1.00,0.569,0.34,1.00,0.570,0.036,0.39
69-2,1.00,0.588,0.31,1.00,0.587,0.030,0.35
70-1,1.00,0.609,0.19,1.00,0.608,0.017,0.20
70-2,1.00,0.628,0.14,1.00,0.629,0.011,0.14
70-3,1.00,0.638,0.09,1.00,0.633,0.011,0.09
72-1,0.88,0.616,0.39,0.88,0.620,0.026,0.36
72-2,0.58,0.629,0.01,0.58,0.635,0.053,0.01
73-1,1.00,0.609,0.71,1.00,0.607,0.030,0.82
73-2,1.00,0.607,0.73,1.00,0.604,0.029,0.82
73-3,0.96,0.852,1.00,0.96,0.852,0.036,1.00
74-1,0.27,0.492,0.20,0.27,0.488,0.090,0.22
74-2,0.96,0.604,0.14,0.96,0.601,0.030,0.15
75-1,1.00,0.569,0.54,1.00,0.570,0.037,0.50
75-2,1.00,0.572,0.61,1.00,0.572,0.036,0.53
79-1,0.88,0.569,0.16,0.88,0.569,0.028,0.15
79-2,0.77,0.562,0.16,0.77,0.559,0.031,0.14
79-3,0.92,0.590,0.08,0.92,0.587,0.024,0.09
80-1,0.42,0.494,0.21,0.42,0.494,0.081,0.25
80-2,0.96,0.565,0.19,0.96,0.567,0.037,0.21
81-1,0.81,0.589,0.34,0.81,0.593,0.032,0.36
81-2,0.81,0.589,0.34,0.81,0.593,0.032,0.36
82-1,1.00,0.599,0.65,1.00,0.599,0.033,0.68
83-1,0.96,0.642,0.18,0.96,0.634,0.018,0.20
83-2,0.92,0.586,0.09,0.92,0.581,0.026,0.10
84-1,0.77,0.619,0.06,0.77,0.619,0.028,0.06
85-1,1.00,0.565,0.14,1.00,0.565,0.027,0.15
85-2,1.00,0.565,0.14,1.00,0.565,0.027,0.15
86-1,1.00,0.637,0.64,1.00,0.636,0.018,0.65
86-2,1.00,0.637,0.64,1.00,0.636,0.018,0.65
86-3,0.85,0.667,0.34,0.85,0.666,0.018,0.34
87-1,0.96,0.619,0.49,0.96,0.608,0.029,0.48
87-2,0.96,0.591,0.23,0.96,0.586,0.032,0.23
87-3,0.81,0.645,0.77,0.81,0.626,0.029,0.68
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.584,0.26,1.00,0.584,0.030,0.40
95-1,0.96,0.650,0.99,0.96,0.654,0.019,0.97
95-2,0.96,0.660,0.99,0.96,0.664,0.018,0.96
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
99-1,1.00,0.583,0.16,1.00,0.581,0.034,0.17
