ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
117-2,0.15,10.256,1.00,0.15,10.260,0.767,1.00
119-1,0.97,4.484,0.97,0.97,4.482,0.169,0.97
120-1,1.00,6.613,1.00,1.00,6.620,0.266,1.00
120-2,1.00,4.333,0.79,1.00,4.333,0.157,0.79
120-3,0.99,4.178,0.76,0.99,4.173,0.164,0.75
121-1,0.69,4.662,0.61,0.69,4.661,0.196,0.62
121-2,0.06,4.021,0.85,0.06,4.066,0.781,0.83
121-3,0.74,4.400,0.10,0.74,4.390,0.176,0.11
122-1,0.72,4.512,0.99,0.72,4.504,0.186,0.99
124-1,1.00,4.471,0.53,1.00,4.468,0.165,0.53
124-2,1.00,4.448,0.46,1.00,4.449,0.167,0.46
124-3,1.00,4.451,0.51,1.00,4.449,0.167,0.52
125-1,0.99,6.349,1.00,0.99,6.355,0.251,1.00
125-2,0.98,4.590,0.92,0.98,4.582,0.169,0.90
125-3,1.00,4.560,0.90,1.00,4.544,0.166,0.87
126-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
127-1,0.98,4.367,0.73,0.98,4.362,0.161,0.75
127-2,0.97,4.200,0.83,0.97,4.195,0.159,0.84
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.59,6.357,1.00,0.59,6.374,0.386,1.00
129-1,1.00,4.113,0.68,1.00,4.111,0.161,0.68
129-2,0.52,4.275,0.68,0.52,4.278,0.217,0.68
129-3,1.00,4.112,0.68,1.00,4.107,0.161,0.68
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.86,4.459,0.79,0.86,4.447,0.180,0.79
131-2,0.89,4.545,0.81,0.89,4.538,0.177,0.80
131-3,0.99,4.470,0.31,0.99,4.461,0.165,0.38
132-1,1.00,4.558,0.99,1.00,4.550,0.165,0.96
132-2,1.00,4.469,0.86,1.00,4.461,0.160,0.87
65-1,0.97,4.479,0.39,0.97,4.475,0.159,0.39
65-2,0.97,4.560,0.28,0.97,4.557,0.164,0.28
65-3,0.97,4.564,0.30,0.97,4.560,0.164,0.30
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,0.16,4.699,0.80,0.16,4.688,0.430,0.79
69-2,1.00,4.356,1.00,1.00,4.353,0.164,0.97
70-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
70-2,1.00,4.070,0.32,1.00,4.070,0.158,0.32
70-3,1.00,4.022,0.36,1.00,4.016,0.162,0.37
72-1,0.98,4.651,0.57,0.98,4.625,0.167,0.56
72-2,0.97,4.392,0.12,0.97,4.378,0.167,0.10
73-1,1.00,6.382,1.00,1.00,6.391,0.345,1.00
73-2,1.00,5.927,1.00,1.00,5.937,0.287,1.00
73-3,1.00,43.170,1.00,1.00,43.173,1.480,1.00
74-1,0.56,4.484,0.53,0.56,4.466,0.204,0.56
74-2,0.98,4.350,0.79,0.98,4.346,0.163,0.78
75-1,0.16,4.699,0.80,0.16,4.691,0.431,0.81
75-2,1.00,4.356,1.00,1.00,4.353,0.164,0.97
79-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.61,4.651,0.71,0.61,4.653,0.208,0.72
80-2,0.99,4.335,0.79,0.99,4.332,0.162,0.80
81-1,0.98,4.495,0.76,0.98,4.486,0.167,0.77
81-2,0.98,4.496,0.77,0.98,4.487,0.167,0.77
82-1,0.96,4.541,0.73,0.96,4.532,0.166,0.76
83-1,0.97,4.810,1.00,0.97,4.814,0.189,0.98
83-2,0.97,4.671,1.00,0.97,4.674,0.185,0.97
84-1,0.79,4.513,0.18,0.79,4.508,0.179,0.18
85-1,0.96,4.348,0.83,0.96,4.345,0.168,0.83
85-2,0.98,4.329,0.87,0.98,4.322,0.162,0.86
86-1,0.75,4.375,0.91,0.75,4.366,0.197,0.87
86-2,0.75,4.375,0.91,0.75,4.366,0.197,0.87
86-3,0.56,4.518,0.71,0.56,4.485,0.238,0.75
87-1,0.86,4.645,0.52,0.86,4.622,0.178,0.54
87-2,0.86,4.606,0.29,0.86,4.603,0.181,0.30
87-3,0.77,4.492,0.81,0.77,4.485,0.192,0.82
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.28,5.091,1.00,0.28,5.096,0.313,1.00
91-2,0.28,18.211,1.00,0.28,18.224,1.602,1.00
91-3,0.28,5.091,1.00,0.28,5.096,0.313,1.00
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,6.734,1.00,0.99,6.736,0.234,0.99
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.63,45.173,1.00,0.63,45.171,0.877,1.00
96-2,0.63,49.700,1.00,0.63,49.714,0.960,1.00
96-3,0.63,55.158,1.00,0.63,55.160,1.060,1.00
97-1,1.00,4.375,0.59,1.00,4.364,0.163,0.70
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,4.474,0.52,1.00,4.471,0.166,0.52
99-1,0.98,4.213,0.51,0.98,4.208,0.169,0.52
