ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
119-1,0.95,0.477,0.76,0.95,0.476,0.053,0.75
120-1,1.00,0.590,1.00,1.00,0.590,0.055,1.00
120-2,1.00,0.261,0.32,1.00,0.262,0.034,0.31
120-3,0.79,0.210,0.46,0.79,0.208,0.034,0.48
121-1,0.79,0.537,0.51,0.79,0.535,0.057,0.54
121-2,0.03,0.028,0.61,0.03,0.028,0.026,0.39
121-3,0.82,0.540,0.81,0.82,0.548,0.058,0.45
122-1,0.63,0.379,0.69,0.63,0.377,0.064,0.75
124-1,1.00,0.243,0.18,1.00,0.253,0.036,0.22
124-2,1.00,0.156,0.11,1.00,0.163,0.023,0.10
124-3,1.00,0.243,0.18,1.00,0.253,0.037,0.23
125-1,1.00,0.584,1.00,1.00,0.589,0.055,0.99
125-2,0.95,0.489,0.45,0.95,0.502,0.054,0.38
125-3,1.00,0.423,0.38,1.00,0.426,0.050,0.39
126-1,0.95,0.390,0.55,0.95,0.394,0.057,0.55
127-1,0.89,0.522,0.68,0.89,0.527,0.051,0.69
127-2,0.89,0.439,0.09,0.89,0.448,0.044,0.11
127-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
128-1,0.71,0.288,0.01,0.71,0.286,0.057,0.02
129-1,0.95,0.299,0.42,0.95,0.309,0.051,0.43
129-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
129-3,0.95,0.299,0.42,0.95,0.309,0.051,0.43
130-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
130-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
131-1,0.71,0.494,0.53,0.71,0.492,0.061,0.70
131-2,0.71,0.466,0.88,0.71,0.467,0.063,0.79
131-3,0.87,0.491,0.01,0.87,0.500,0.056,0.14
132-1,1.00,0.439,0.39,1.00,0.448,0.050,0.37
132-2,1.00,0.438,0.39,1.00,0.447,0.050,0.37
65-1,0.95,0.304,0.10,0.95,0.311,0.045,0.10
65-2,0.84,0.301,0.10,0.84,0.309,0.044,0.10
65-3,0.95,0.334,0.06,0.95,0.336,0.050,0.08
68-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
68-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
69-1,1.00,0.473,0.63,1.00,0.480,0.048,0.58
69-2,1.00,0.472,0.33,1.00,0.484,0.048,0.47
70-1,1.00,0.345,0.05,1.00,0.348,0.040,0.06
70-2,1.00,0.253,0.08,1.00,0.258,0.025,0.08
70-3,1.00,0.210,0.08,1.00,0.218,0.019,0.07
72-1,1.00,0.430,0.01,1.00,0.428,0.051,0.01
72-2,0.97,0.228,0.01,0.97,0.225,0.054,0.01
73-1,1.00,0.433,0.99,1.00,0.443,0.050,0.91
73-2,1.00,0.443,0.99,1.00,0.448,0.050,0.96
73-3,0.95,0.440,0.93,0.95,0.445,0.045,0.89
74-1,0.74,0.471,0.29,0.74,0.469,0.061,0.33
74-2,0.89,0.497,0.51,0.89,0.503,0.057,0.62
75-1,1.00,0.544,0.70,1.00,0.544,0.051,0.68
75-2,1.00,0.554,0.70,1.00,0.553,0.049,0.69
79-1,0.89,0.420,0.01,0.90,0.426,0.050,0.06
79-2,0.37,0.287,0.05,0.37,0.284,0.064,0.11
79-3,0.92,0.507,0.34,0.92,0.508,0.051,0.40
80-1,0.82,0.490,0.70,0.82,0.487,0.061,0.63
80-2,0.92,0.557,0.70,0.92,0.555,0.054,0.67
81-1,0.79,0.466,0.37,0.79,0.466,0.056,0.46
81-2,0.79,0.466,0.37,0.79,0.466,0.056,0.46
82-1,0.76,0.336,0.26,0.76,0.353,0.050,0.44
83-1,1.00,0.485,0.30,1.00,0.487,0.049,0.29
83-2,1.00,0.498,0.30,1.00,0.499,0.050,0.29
84-1,0.97,0.333,0.27,0.97,0.342,0.042,0.24
85-1,0.87,0.419,0.23,0.87,0.427,0.060,0.33
85-2,0.87,0.419,0.23,0.87,0.427,0.060,0.33
86-1,1.00,0.213,0.30,1.00,0.215,0.046,0.41
86-2,1.00,0.213,0.30,1.00,0.215,0.046,0.41
86-3,0.97,0.225,0.34,0.97,0.222,0.054,0.37
87-1,0.82,0.498,0.19,0.82,0.501,0.058,0.30
87-2,0.82,0.513,0.21,0.82,0.516,0.058,0.20
87-3,0.79,0.532,0.36,0.79,0.532,0.056,0.35
88-1,0.95,0.413,0.03,0.95,0.417,0.060,0.33
89-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
89-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
91-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
93-1,0.95,0.151,1.00,0.95,0.149,0.043,1.00
93-2,1.00,0.083,1.00,1.00,0.082,0.015,1.00
94-1,1.00,0.538,1.00,1.00,0.537,0.054,1.00
95-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
95-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
96-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-1,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-2,0.00,0.001,0.00,0.00,0.001,0.000,0.00
97-3,0.00,0.001,0.00,0.00,0.001,0.000,0.00
98-1,1.00,0.399,0.50,1.00,0.402,0.052,0.50
99-1,0.82,0.313,0.14,0.82,0.327,0.055,0.11
