ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
73-2,1.00,0.443,0.85,1.00,0.453,0.027,0.86
73-3,1.00,0.463,0.95,1.00,0.462,0.038,0.96
74-1,0.75,0.483,0.01,0.75,0.491,0.034,0.05
74-2,1.00,0.580,0.39,1.00,0.586,0.029,0.40
75-1,1.00,0.546,0.79,1.00,0.563,0.027,0.70
75-2,1.00,0.555,0.84,1.00,0.568,0.034,0.83
79-1,0.82,0.676,0.34,0.82,0.675,0.036,0.34
79-2,0.46,0.703,0.50,0.46,0.704,0.048,0.48
79-3,1.00,0.598,0.54,1.00,0.611,0.034,0.49
80-1,0.96,0.495,0.16,0.96,0.495,0.031,0.22
80-2,1.00,0.551,0.80,1.00,0.557,0.037,0.78
81-1,0.62,0.298,0.46,0.63,0.313,0.061,0.52
81-2,0.62,0.298,0.46,0.63,0.313,0.061,0.52
82-1,1.00,0.647,0.66,1.00,0.645,0.034,0.66
83-1,1.00,0.544,0.23,1.00,0.551,0.028,0.22
83-2,1.00,0.565,0.23,1.00,0.575,0.026,0.19
84-1,0.70,0.215,0.08,0.70,0.226,0.045,0.07
85-1,1.00,0.577,0.14,1.00,0.578,0.028,0.14
85-2,1.00,0.577,0.14,1.00,0.578,0.028,0.14
86-1,0.96,0.556,0.30,0.96,0.560,0.043,0.33
86-2,0.96,0.556,0.30,0.96,0.560,0.043,0.33
86-3,0.86,0.304,0.30,0.86,0.302,0.050,0.31
87-1,1.00,0.481,0.17,1.00,0.485,0.020,0.24
87-2,1.00,0.487,0.18,1.00,0.497,0.026,0.15
87-3,0.80,0.521,0.21,0.80,0.521,0.033,0.21
88-1,0.93,0.209,0.89,0.93,0.215,0.053,0.87
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.591,0.90,1.00,0.591,0.027,0.93
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.121,0.44,1.00,0.134,0.030,0.46
99-1,1.00,0.693,0.13,1.00,0.695,0.040,0.13
