ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
80-1,0.80,0.431,0.70,0.80,0.434,0.038,0.70
80-2,1.00,0.366,0.88,1.00,0.369,0.039,0.89
81-1,0.60,0.353,0.40,0.60,0.361,0.063,0.43
81-2,0.60,0.353,0.40,0.60,0.361,0.063,0.43
82-1,1.00,0.370,0.60,1.00,0.365,0.043,0.64
83-1,1.00,0.418,0.11,1.00,0.407,0.040,0.15
83-2,1.00,0.412,0.11,1.00,0.402,0.040,0.15
84-1,0.80,0.600,0.05,0.80,0.599,0.040,0.05
85-1,0.96,0.356,0.14,0.96,0.355,0.033,0.17
85-2,0.96,0.356,0.14,0.96,0.355,0.033,0.17
86-1,1.00,0.520,0.30,1.00,0.518,0.042,0.35
86-2,1.00,0.520,0.30,1.00,0.518,0.042,0.35
86-3,1.00,0.683,0.30,1.00,0.685,0.055,0.30
87-1,1.00,0.387,0.38,1.00,0.369,0.043,0.41
87-2,1.00,0.430,0.19,1.00,0.426,0.032,0.20
87-3,0.76,0.439,0.25,0.76,0.434,0.039,0.28
88-1,1.00,0.489,0.06,1.00,0.490,0.052,0.15
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,0.374,1.00,1.00,0.372,0.038,0.75
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,0.641,0.49,1.00,0.641,0.031,0.49
99-1,1.00,0.329,0.12,1.00,0.322,0.040,0.13
