ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
127-3,0.00,5.715,1.00,0.00,5.715,0.233,1.00
128-1,0.73,6.030,1.00,0.73,6.071,0.616,0.93
129-1,1.00,3.648,0.49,1.00,3.610,0.360,0.51
129-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
129-3,1.00,3.648,0.49,1.00,3.610,0.360,0.51
130-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
130-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
130-3,0.00,5.715,1.00,0.00,5.715,0.233,1.00
131-1,0.95,4.024,0.86,0.95,4.031,0.310,0.83
131-2,0.98,4.177,0.77,0.98,4.182,0.310,0.81
131-3,0.96,3.876,0.43,0.96,3.798,0.246,0.46
132-1,1.00,4.963,0.67,1.00,4.846,0.328,0.64
132-2,1.00,4.635,0.62,1.00,4.537,0.309,0.63
65-1,1.00,5.526,0.37,1.00,5.507,0.216,0.35
65-2,1.00,5.538,0.37,1.00,5.522,0.219,0.36
65-3,1.00,5.526,0.37,1.00,5.515,0.215,0.37
68-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
68-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
69-1,1.00,3.566,1.00,1.00,3.551,0.302,0.98
69-2,1.00,3.418,0.91,1.00,3.391,0.298,0.93
70-1,1.00,2.818,0.33,1.00,2.775,0.261,0.34
70-2,1.00,3.631,0.19,1.00,3.603,0.323,0.18
70-3,1.00,4.204,0.20,1.00,4.186,0.202,0.19
72-1,0.96,4.726,0.44,0.96,4.687,0.256,0.38
72-2,0.79,4.471,0.01,0.79,4.483,0.329,0.01
73-1,1.00,7.490,1.00,1.00,7.689,2.176,1.00
73-2,1.00,7.536,1.00,1.00,7.731,2.181,1.00
73-3,1.00,22.056,1.00,1.00,22.085,2.915,1.00
74-1,0.75,4.593,0.14,0.75,4.598,0.252,0.19
74-2,1.00,3.881,0.91,1.00,3.865,0.270,0.91
75-1,1.00,3.613,1.00,1.00,3.601,0.309,0.99
75-2,1.00,3.425,1.00,1.00,3.400,0.317,0.96
79-1,0.82,3.265,0.34,0.82,3.252,0.332,0.36
79-2,0.46,4.038,0.50,0.46,4.035,0.298,0.45
79-3,1.00,3.231,0.84,1.00,3.228,0.266,0.78
80-1,0.96,5.123,0.71,0.96,5.088,0.240,0.73
80-2,1.00,3.851,0.91,1.00,3.837,0.300,0.91
81-1,0.62,4.927,0.52,0.63,4.882,0.260,0.56
81-2,0.62,4.927,0.52,0.63,4.882,0.260,0.56
82-1,1.00,4.672,0.87,1.00,4.655,0.275,0.87
83-1,1.00,4.958,0.34,1.00,4.873,0.408,0.48
83-2,1.00,4.038,0.28,1.00,3.984,0.319,0.29
84-1,0.70,5.321,0.11,0.70,5.317,0.281,0.10
85-1,1.00,4.116,0.31,1.00,4.095,0.321,0.28
85-2,1.00,4.116,0.31,1.00,4.095,0.321,0.28
86-1,0.96,3.599,0.40,0.96,3.597,0.364,0.41
86-2,0.96,3.599,0.40,0.96,3.597,0.364,0.41
86-3,0.86,4.861,0.38,0.86,4.819,0.259,0.36
87-1,1.00,4.829,0.45,1.00,4.828,0.276,0.46
87-2,1.00,4.563,0.22,1.00,4.475,0.234,0.23
87-3,0.80,5.094,0.42,0.80,4.936,0.249,0.43
88-1,0.93,5.097,0.97,0.93,5.053,0.303,0.95
89-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
89-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
89-3,0.00,5.715,1.00,0.00,5.715,0.233,1.00
91-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
91-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
91-3,0.00,5.715,1.00,0.00,5.715,0.233,1.00
93-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
93-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
94-1,1.00,4.626,1.00,1.00,4.624,0.322,0.97
95-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
95-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
96-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
96-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
96-3,0.00,5.715,1.00,0.00,5.715,0.233,1.00
97-1,0.00,5.715,1.00,0.00,5.715,0.233,1.00
97-2,0.00,5.715,1.00,0.00,5.715,0.233,1.00
97-3,0.00,5.715,1.00,0.00,5.715,0.233,1.00
98-1,1.00,5.636,0.57,1.00,5.633,0.251,0.73
99-1,1.00,2.512,0.13,1.00,2.504,0.316,0.13
