ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
86-3,0.88,0.334,0.43,0.88,0.337,0.009,0.38
87-1,0.87,0.345,0.14,0.87,0.345,0.009,0.16
87-2,0.87,0.346,0.10,0.87,0.346,0.009,0.10
87-3,0.72,0.366,0.21,0.72,0.366,0.011,0.22
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.21,0.217,0.03,0.21,0.221,0.013,0.04
91-2,0.21,0.225,1.00,0.21,0.224,0.015,1.00
91-3,0.21,0.070,0.52,0.21,0.070,0.009,0.52
93-1,0.01,0.265,1.00,0.01,0.261,0.077,1.00
93-2,0.02,0.229,1.00,0.02,0.226,0.070,1.00
94-1,0.98,0.358,0.95,0.98,0.359,0.009,0.69
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.73,0.084,1.00,0.73,0.084,0.003,1.00
96-2,0.73,0.078,1.00,0.73,0.078,0.003,1.00
96-3,0.73,0.074,1.00,0.73,0.074,0.002,1.00
97-1,1.00,0.350,0.01,1.00,0.350,0.009,0.02
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.99,0.264,0.50,0.99,0.264,0.007,0.50
99-1,0.96,0.340,0.17,0.96,0.340,0.008,0.16
