ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
79-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
80-1,0.58,4.948,0.71,0.58,4.949,0.164,0.71
80-2,0.99,4.774,0.73,0.99,4.772,0.116,0.74
81-1,0.98,4.889,0.71,0.98,4.881,0.121,0.70
81-2,0.98,4.891,0.71,0.98,4.882,0.121,0.70
82-1,0.86,4.951,0.71,0.86,4.945,0.129,0.71
83-1,0.94,4.756,1.00,0.94,4.757,0.117,1.00
83-2,0.94,4.680,1.00,0.94,4.680,0.117,1.00
84-1,0.80,4.858,0.09,0.80,4.852,0.128,0.10
85-1,0.94,4.626,0.84,0.94,4.622,0.121,0.84
85-2,0.98,4.616,0.88,0.98,4.611,0.118,0.87
86-1,0.96,4.640,1.00,0.96,4.642,0.118,1.00
86-2,0.96,4.640,1.00,0.96,4.642,0.118,1.00
86-3,0.88,4.679,0.88,0.88,4.673,0.127,0.87
87-1,0.87,5.018,0.55,0.87,5.008,0.132,0.54
87-2,0.87,4.992,0.28,0.87,4.991,0.132,0.28
87-3,0.72,5.052,0.79,0.72,5.048,0.147,0.79
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.21,4.900,1.00,0.21,4.902,0.266,1.00
91-2,0.21,14.934,1.00,0.21,14.931,0.902,1.00
91-3,0.21,4.900,1.00,0.21,4.902,0.266,1.00
93-1,0.01,41.440,1.00,0.01,41.374,7.168,1.00
93-2,0.02,44.355,1.00,0.02,44.343,6.808,1.00
94-1,0.98,6.490,1.00,0.98,6.492,0.150,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.73,44.258,1.00,0.73,44.256,0.561,1.00
96-2,0.73,49.916,1.00,0.73,49.913,0.647,1.00
96-3,0.73,56.008,1.00,0.73,56.011,0.721,1.00
97-1,1.00,4.749,0.56,1.00,4.739,0.119,0.63
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.99,4.822,0.53,0.99,4.819,0.123,0.53
99-1,0.96,4.690,0.45,0.96,4.687,0.120,0.46
