ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
111-3,0.18,6.913,1.00,0.18,6.915,2.270,1.00
112-1,1.00,6.523,0.76,1.00,6.465,0.946,0.73
112-2,1.00,6.504,0.73,1.00,6.419,0.965,0.71
112-3,1.00,6.653,0.64,1.00,6.570,1.020,0.66
113-1,1.00,6.498,0.60,1.00,6.473,1.034,0.64
113-2,0.35,11.597,1.00,0.35,11.742,1.511,1.00
113-3,1.00,6.272,1.00,1.00,6.366,1.218,0.97
114-1,1.00,10.316,1.00,1.00,10.369,1.549,1.00
115-1,1.00,7.259,0.75,1.00,7.107,1.058,0.74
116-1,0.88,6.992,0.73,0.88,6.939,1.217,0.73
116-2,0.71,4.783,0.57,0.71,4.758,0.949,0.66
117-1,1.00,6.316,0.27,1.00,6.192,1.099,0.26
117-2,0.59,8.166,1.00,0.59,8.259,2.289,1.00
119-1,1.00,5.645,0.98,1.00,5.744,1.127,0.98
120-1,1.00,11.110,1.00,1.00,11.160,1.488,1.00
120-2,1.00,7.556,0.83,1.00,7.381,0.983,0.84
120-3,0.94,7.301,0.89,0.94,7.260,1.060,0.90
121-1,0.18,5.837,1.00,0.18,6.000,1.150,0.96
121-2,0.06,4.881,1.00,0.06,4.881,0.000,1.00
121-3,0.18,6.488,1.00,0.18,4.575,1.828,0.84
122-1,0.88,8.531,1.00,0.88,8.601,1.651,1.00
124-1,1.00,8.066,0.44,1.00,8.095,0.957,0.47
124-2,1.00,8.121,0.44,1.00,7.922,0.894,0.37
124-3,1.00,8.415,0.48,1.00,8.410,0.904,0.51
125-1,1.00,10.158,1.00,1.00,10.212,1.576,1.00
125-2,1.00,8.094,0.86,1.00,7.850,0.996,0.90
125-3,1.00,7.454,0.76,1.00,7.383,0.969,0.78
126-1,1.00,6.389,1.00,1.00,6.147,1.149,0.80
127-1,1.00,5.156,0.76,1.00,4.946,1.165,0.78
127-2,1.00,4.640,0.29,1.00,4.598,1.235,0.31
127-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
128-1,0.71,8.686,0.99,0.70,8.859,1.347,0.98
129-1,1.00,4.761,0.64,1.00,4.755,1.162,0.63
129-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
129-3,1.00,4.761,0.64,1.00,4.755,1.162,0.63
130-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
130-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
131-1,0.94,7.866,0.56,0.94,7.624,1.300,0.76
131-2,0.94,8.282,0.28,0.94,7.813,1.145,0.67
131-3,1.00,6.428,0.42,1.00,6.207,1.208,0.45
132-1,1.00,6.035,0.70,1.00,6.064,0.941,0.69
132-2,1.00,6.057,0.70,1.00,6.061,0.961,0.69
65-1,0.94,6.331,0.31,0.94,6.164,1.144,0.37
65-2,0.94,6.347,0.34,0.94,6.216,1.144,0.37
65-3,0.94,6.399,0.42,0.94,6.191,1.145,0.38
68-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
68-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
69-1,1.00,6.414,0.99,1.00,6.472,1.183,0.96
69-2,1.00,6.096,0.86,1.00,6.022,1.138,0.89
70-1,1.00,5.431,0.60,1.00,5.433,1.045,0.56
70-2,1.00,6.797,0.15,1.00,6.712,0.972,0.17
70-3,1.00,7.259,0.15,1.00,7.114,0.887,0.26
72-1,1.00,6.955,0.57,1.00,6.924,1.181,0.59
72-2,1.00,7.366,0.12,1.00,7.260,1.147,0.13
73-1,1.00,16.880,1.00,1.00,17.177,6.793,1.00
73-2,1.00,16.880,1.00,1.00,17.177,6.793,1.00
73-3,1.00,40.325,1.00,1.00,40.375,7.156,0.99
74-1,0.59,5.808,0.25,0.59,5.933,1.626,0.29
74-2,1.00,7.604,1.00,1.00,7.719,1.113,0.96
75-1,1.00,6.414,0.99,1.00,6.480,1.185,0.97
75-2,1.00,6.096,0.86,1.00,6.024,1.137,0.90
79-1,1.00,5.115,0.34,1.00,5.143,1.121,0.38
79-2,0.76,5.723,0.36,0.76,5.758,1.279,0.41
79-3,1.00,5.988,0.26,1.00,5.822,1.176,0.32
80-1,0.59,7.228,0.25,0.59,7.205,1.376,0.39
80-2,1.00,7.604,1.00,1.00,7.743,1.105,1.00
81-1,0.88,6.600,0.72,0.88,6.413,1.506,0.72
81-2,0.88,6.525,0.57,0.88,6.377,1.500,0.70
82-1,1.00,6.793,0.87,1.00,6.762,1.003,0.89
83-1,1.00,11.326,1.00,1.00,11.455,1.886,0.99
83-2,1.00,10.879,1.00,1.00,11.020,1.870,0.97
84-1,0.82,8.230,0.38,0.82,8.122,1.082,0.34
85-1,1.00,5.851,0.91,1.00,5.771,1.232,0.88
85-2,1.00,5.851,0.91,1.00,5.771,1.232,0.88
86-1,0.82,4.986,0.69,0.82,4.784,1.342,0.78
86-2,0.82,4.986,0.69,0.82,4.784,1.342,0.78
86-3,0.82,5.213,0.93,0.82,5.095,1.504,0.79
87-1,0.94,5.868,0.51,0.94,5.854,1.223,0.52
87-2,0.94,6.903,0.31,0.94,6.614,1.094,0.30
87-3,0.76,5.625,0.76,0.77,5.655,1.470,0.76
88-1,0.94,7.040,1.00,0.94,6.449,0.892,0.91
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,1.00,10.153,1.00,1.00,10.225,1.824,1.00
95-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
95-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,1.00,8.206,0.51,1.00,8.177,0.872,0.58
99-1,1.00,5.349,0.19,1.00,5.285,1.270,0.20
