ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
68-2,0.98,0.180,0.99,0.98,0.180,0.012,0.98
69-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-2,1.00,0.245,0.23,1.00,0.247,0.013,0.20
70-1,1.00,0.222,0.21,1.00,0.222,0.009,0.20
70-2,1.00,0.242,0.14,1.00,0.243,0.008,0.14
70-3,1.00,0.230,0.08,1.00,0.231,0.008,0.08
72-1,0.71,0.233,0.01,0.71,0.232,0.017,0.01
72-2,0.54,0.163,0.01,0.54,0.163,0.017,0.01
73-1,1.00,0.190,0.79,1.00,0.193,0.011,0.84
73-2,1.00,0.191,0.79,1.00,0.194,0.011,0.85
73-3,0.99,0.173,0.95,0.99,0.173,0.014,0.95
74-1,0.52,0.189,0.04,0.52,0.190,0.013,0.05
74-2,0.98,0.217,0.03,0.98,0.218,0.012,0.04
75-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
75-2,1.00,0.262,0.24,1.00,0.262,0.014,0.25
79-1,0.87,0.248,0.10,0.87,0.248,0.012,0.11
79-2,0.58,0.195,0.03,0.58,0.195,0.012,0.04
79-3,0.93,0.269,0.02,0.93,0.272,0.013,0.04
80-1,0.57,0.202,0.04,0.57,0.203,0.014,0.05
80-2,0.99,0.242,0.09,0.99,0.244,0.013,0.09
81-1,0.73,0.194,0.03,0.73,0.193,0.015,0.10
81-2,0.73,0.194,0.03,0.73,0.193,0.015,0.09
82-1,0.91,0.192,0.51,0.91,0.194,0.012,0.52
83-1,0.98,0.238,0.33,0.98,0.239,0.010,0.35
83-2,0.98,0.241,0.33,0.98,0.242,0.010,0.35
84-1,0.90,0.155,0.04,0.90,0.156,0.008,0.04
85-1,0.97,0.273,0.19,0.97,0.274,0.012,0.21
85-2,0.97,0.273,0.19,0.97,0.274,0.012,0.21
86-1,0.96,0.251,0.43,0.96,0.253,0.013,0.45
86-2,0.96,0.251,0.43,0.96,0.253,0.013,0.45
86-3,0.72,0.217,0.30,0.72,0.216,0.016,0.31
87-1,0.91,0.238,0.39,0.91,0.239,0.013,0.39
87-2,0.91,0.239,0.18,0.91,0.240,0.013,0.18
87-3,0.75,0.246,0.36,0.75,0.247,0.015,0.29
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,0.99,0.272,0.13,0.99,0.274,0.015,0.17
95-1,0.98,0.190,0.72,0.98,0.194,0.010,0.80
95-2,0.98,0.166,0.99,0.98,0.167,0.012,0.98
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.06,0.031,0.48,0.06,0.032,0.006,0.47
99-1,0.97,0.219,0.12,0.97,0.221,0.012,0.12
