ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
126-1,0.20,0.105,0.23,0.20,0.104,0.024,0.25
127-1,0.95,0.287,0.36,0.95,0.292,0.018,0.39
127-2,0.95,0.290,0.38,0.95,0.292,0.019,0.40
127-3,0.44,0.126,0.01,0.44,0.127,0.014,0.04
128-1,0.62,0.132,0.22,0.62,0.146,0.017,0.22
129-1,0.98,0.298,0.53,0.98,0.298,0.018,0.53
129-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
129-3,0.98,0.298,0.53,0.98,0.298,0.018,0.53
130-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
130-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
131-1,0.88,0.298,0.02,0.88,0.302,0.026,0.07
131-2,0.86,0.306,0.04,0.86,0.309,0.026,0.06
131-3,0.99,0.253,0.12,0.99,0.262,0.026,0.12
132-1,0.98,0.259,0.62,0.99,0.266,0.017,0.54
132-2,0.98,0.256,0.45,0.99,0.260,0.016,0.50
65-1,0.98,0.247,0.48,0.98,0.249,0.012,0.46
65-2,0.97,0.251,0.46,0.97,0.253,0.012,0.44
65-3,0.98,0.250,0.50,0.98,0.254,0.012,0.47
68-1,1.00,0.193,1.00,1.00,0.192,0.020,1.00
68-2,1.00,0.198,1.00,1.00,0.200,0.021,0.99
69-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
69-2,1.00,0.306,0.37,1.00,0.311,0.026,0.35
70-1,1.00,0.251,0.24,1.00,0.253,0.015,0.23
70-2,1.00,0.231,0.11,1.00,0.232,0.009,0.11
70-3,1.00,0.237,0.09,1.00,0.238,0.011,0.09
72-1,0.75,0.266,0.01,0.75,0.265,0.025,0.01
72-2,0.57,0.198,0.01,0.57,0.198,0.029,0.01
73-1,1.00,0.266,0.98,1.00,0.267,0.025,0.97
73-2,1.00,0.266,0.98,1.00,0.267,0.025,0.96
73-3,0.99,0.172,1.00,0.99,0.172,0.020,0.98
74-1,0.57,0.223,0.16,0.57,0.231,0.026,0.10
74-2,0.97,0.258,0.17,0.97,0.261,0.025,0.18
75-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
75-2,1.00,0.309,0.69,1.00,0.310,0.024,0.63
79-1,0.83,0.243,0.10,0.83,0.245,0.018,0.13
79-2,0.64,0.215,0.12,0.64,0.220,0.019,0.10
79-3,0.87,0.297,0.15,0.87,0.301,0.023,0.16
80-1,0.62,0.228,0.12,0.62,0.228,0.025,0.12
80-2,1.00,0.297,0.32,1.00,0.299,0.025,0.38
81-1,0.81,0.254,0.03,0.81,0.256,0.026,0.26
81-2,0.81,0.254,0.03,0.81,0.256,0.026,0.26
82-1,0.94,0.214,0.59,0.94,0.219,0.019,0.63
83-1,0.97,0.280,0.37,0.97,0.282,0.017,0.35
83-2,0.97,0.284,0.31,0.97,0.286,0.017,0.34
84-1,0.83,0.147,0.05,0.83,0.149,0.012,0.05
85-1,0.92,0.327,0.24,0.92,0.328,0.022,0.27
85-2,0.92,0.327,0.24,0.92,0.328,0.022,0.27
86-1,0.70,0.256,0.30,0.70,0.255,0.023,0.31
86-2,0.70,0.256,0.30,0.70,0.255,0.023,0.31
86-3,0.36,0.201,0.30,0.36,0.201,0.030,0.33
87-1,0.93,0.216,0.14,0.93,0.220,0.020,0.25
87-2,0.93,0.231,0.18,0.93,0.240,0.020,0.17
87-3,0.76,0.254,0.11,0.76,0.253,0.025,0.18
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,0.98,0.315,0.72,0.98,0.318,0.025,0.68
95-1,1.00,0.228,0.70,1.00,0.231,0.020,0.74
95-2,1.00,0.177,0.96,1.00,0.182,0.019,0.95
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,0.20,0.055,0.48,0.20,0.055,0.008,0.48
99-1,0.98,0.225,0.18,0.98,0.230,0.019,0.18
