ID-model,Coverage,S2-min,Threshold,Coverage Avg(B),S2-min Avg(B),S2-min Std(B),Threshold Avg(B)
85-1,0.97,19.689,0.73,0.97,19.663,0.888,0.75
85-2,0.97,19.689,0.73,0.97,19.663,0.888,0.75
86-1,0.96,20.173,1.00,0.96,20.191,0.907,1.00
86-2,0.96,20.173,1.00,0.96,20.191,0.907,1.00
86-3,0.72,19.570,0.96,0.72,19.492,1.043,0.96
87-1,0.91,21.003,0.55,0.91,20.962,0.941,0.54
87-2,0.91,20.916,0.29,0.91,20.913,0.959,0.29
87-3,0.75,21.617,0.77,0.75,21.568,1.083,0.78
88-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
89-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
91-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
93-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
94-1,0.99,20.170,1.00,0.99,20.192,0.827,0.99
95-1,0.98,32.209,1.00,0.98,32.232,1.914,1.00
95-2,0.98,38.065,1.00,0.98,38.073,2.383,1.00
96-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
96-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-1,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-2,0.00,NaN,NaN,0.00,NaN,NaN,NaN
97-3,0.00,NaN,NaN,0.00,NaN,NaN,NaN
98-1,0.06,20.117,0.51,0.06,20.152,3.774,0.55
99-1,0.97,20.394,0.32,0.97,20.403,0.924,0.33
