ID-model,Coverage,F1-max,Threshold,Coverage Avg(B),F1-max Avg(B),F1-max Std(B),Threshold Avg(B)
80-1,0.56,0.201,0.03,0.56,0.208,0.055,0.03
80-2,0.92,0.252,0.03,0.92,0.264,0.050,0.13
81-1,0.24,0.153,0.45,0.24,0.148,0.063,0.47
81-2,0.24,0.153,0.45,0.24,0.148,0.063,0.47
82-1,0.68,0.354,0.55,0.68,0.348,0.058,0.59
83-1,0.96,0.292,0.43,0.96,0.300,0.041,0.39
83-2,0.96,0.363,0.25,0.96,0.370,0.047,0.28
84-1,0.76,0.226,0.09,0.76,0.243,0.044,0.20
85-1,0.72,0.372,0.15,0.72,0.379,0.064,0.12
85-2,0.72,0.372,0.15,0.72,0.379,0.064,0.12
86-1,0.32,0.081,0.33,0.32,0.078,0.033,0.35
86-2,0.32,0.081,0.33,0.32,0.078,0.033,0.35
86-3,0.12,0.014,0.36,0.12,0.014,0.009,0.34
87-1,0.68,0.279,0.37,0.68,0.288,0.052,0.32
87-2,0.68,0.273,0.17,0.68,0.286,0.053,0.14
87-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
88-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
89-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
91-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
93-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
94-1,1.00,0.308,0.09,1.00,0.309,0.050,0.21
95-1,1.00,0.276,0.87,1.00,0.288,0.036,0.88
95-2,1.00,0.283,0.94,1.00,0.295,0.043,0.93
96-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
96-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-1,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-2,0.00,0.002,0.00,0.00,0.002,0.000,0.00
97-3,0.00,0.002,0.00,0.00,0.002,0.000,0.00
98-1,1.00,0.142,0.50,1.00,0.142,0.025,0.50
99-1,0.84,0.249,0.09,0.84,0.252,0.051,0.09
